title;artist;filename;lyrics
Afraid To Sleep ; Vicci Martinez;Afraid To Sleep by Vicci Martinez.txt;big stand live alone turn afraid last cause voice lonely performance care december baby much tv though head new heart memory quiet start around time sleep together always still feel roll paint deep lie crawl hole til realize darkness remember goneembed love room kiss never miss slept face night dream cry wall
After Midnight ; Blink-182;After Midnight by Blink-182.txt;onembed grin fall apart bit midnight stand cause voice little far good pain hold stagger real suffer talk stairwell head stay along start hear wo find long sleep always help best inside word crash kinda rush end bite weekend robbery away drive earth echo look close kill crazy death hurt lip forever miss night foot many keep dark edge arm think home
All By Myself ; Glee Cast;All By Myself by Glee Cast.txt;sometimes cure need livin whoa distant remain young feel never dial likedo live alone anymore anyone sure fun friend obscure telephone nobody day whoaembed makin hard insecure think home love
All I Want For Christmas Is You (SuperFestive!) ; Justin Bieber Duet;All I Want For Christmas Is You (SuperFestive!) by Justin Bieber Duet.txt;happy even list right wish need christmas whoa sound really standin tree babyembed send present shin ring tight lot care nick superfestive light baby laughter much hang fireplace stay underneath ask holdin hear wo thing want oh-ho door ever pole tonight bell brightly child everyone please toy everywhere could outside click north snow fill reindeer bring wait awake magic sing upon keep air day mistletoe santa true saint claus sleigh
All I Want Is You ; Miguel;All I Want Is You by Miguel.txt;right even damn move celebrate im rub eye content alone independence killin cause club hut-two voice world drop chest line ugh ol hard bitch lot playin thang player nah hold aint real heheheh baby sugar couldnt dont way shotgun cant three friend weight next new compare old hear wrong sick dime lord time nextonon sign heal girl huh photograph want always boomerang best somebody lose smile kid still wonder hit fault body prayin cook deep flock sayin could mmh two look softly everything quick sometimes hollerin plain distract sorta mind sex hut-one often replace never leave four hip back backembed face youre seem full build hoe cole stuck regret smith layaway ooh-ooh tryna day smell shouldnt think hike laugh shit
All Of The Lights ; Kanye West;All Of The Lights by Kanye West.txt;right court extra star flashlight suck need somethin card order daughter turn supportive surprise shoot babe hate credit decline bright spotlight line university okay mother bump spent dead hold light baby grow almost way call brother ghetto every gettin nigga bread head vega woah wrong rest translationsespanolportuguesfrancaissvenskaall time girl want unemployment lose rock car please mention cop everywhere could stair thug dry restrain everything street fast mj drug mind life strobe replace border visitation mistake daddy back night public slap mine spend grandmother fed meet try ta home
All Your Life ; The Band Perry;All Your Life by The Band Perry.txt;case notice whole lamp tie center put world deliver lonely run sand song catch sun light would obsession hand lately firefly walk girl want bow ocean write could moon fill tux yeahembed jar love couple life piece desperate mostly sing thousand notion wall edge dress
Alone With You ; Jake Owen;Alone With You by Jake Owen.txt;fall alone put doesnt cause shirt okay chain pill win youve dont would drunkyou hand call every cant friend war stay matter time want door body please slip kill kiss lip mouth back youre drunk edge shouldnt laugh
Am I The Only One ; Dierks Bentley;Am I The Only One by Dierks Bentley.txt;franklin right throw anybody solo wife really alone cold shot little nate date strut good band joint p.m quit light patron bros tv call every friday fun raise fire country time willy want hell door rock booty ray tonightembed tonight roll weekend morning drinking look kick idol fly morgue yell tore dance ready cutie party town beer meet man wild
Ambition ; Wale;Ambition by Wale.txt;sell even something law interested pay probably result issue coke easy lyrically simpson minute fame position read wish maybe move throw teach ambitionembed protected give break name im fraud eye live music momma trap hope woman put cause texting tooken beautiful pray use lion weapon little thats wake line donnie hard benz lot bitch plea father stop priceless option vision saw aint win cut ramble grow mentally real porch much talk dont cyndi placeholding speak aggression call define kitchen every cant nigga signal fun war though raise cornerback heart ill green lord lebron pistol soft message time sign girl long religion folk mmg help rent sittin lauper uh dope powder mama sit ever short family niggas ta cellar feel save slippery folarin potential respect money less killer end ambition nine learn paint deep cop com raw dot zmt north diggin limitless warner picture away oliver look yall kick fiend doubt everything love street connect important glock subscribe mind steal pas servin lesson life chance vein opposition grind project never reside miss bring reject wait hot back nothing many floor interception regret dream keep ralph dark power feeling spend fuck retire change accept shit
Amen ; Edens Edge;Amen by Edens Edge.txt;right something whole train glad girlfriend jane give daughter na-na-naembed finally stand really top hide good front spit stop ya god farmer blonde saw light someone baby would call friend jimmy preacher head nobody tube hear son reason coma illinois powder mama holler rid puff na-na mary sayin could thank shop whoop away drive beauty love believe leave cloud boy town high hallelujah feeling amen think na-na-na
Angel ; Akon;Angel by Akon.txt;even whole wing likei lyricsi dawn surprise cause angel singing woooooooooooohembed line lot song foreign way till hand halo land wrong wo thing incredible long glowing cross glow place look wooooooooooooh dusk sky mind believe never unnatural sing cloud seem high may home
Angel ; Javier Colon;Angel by Javier Colon.txt;sadness easy madness need maybe hereyou pull break lack turn last cold weightless beautiful angel seeps good line okay wreckage hard twist would distraction thief release memory fear find reason endlessness time always reverie second feel hotel tonight sweet glorious peace end everywhere lie empty tired away fly room storm comfort believe escape chance vein enough vulture bring wait silent back knee straight build keep may dark spend day difference arm
Animal ; Glee Cast;Animal by Glee Cast.txt;alive easy whoa hush deny afraid oh-oh-oh killin world hide run satisfy us every gettin friend goodbye heart quiet fight sick wo time sleep want inside tonightembed feel tonight kinda waitin bite animal cannibal mess pretend chemical never kickin heavy play understand
Animal ; Neon Trees;Animal by Neon Trees.txt;alive easy hush deny afraid killin world hide translationsportuguesanimal run satisfy us every friend goodbye heart quiet woah fight sick wo time sleep want inside tonightembed feel tonight kinda bite animal cannibal mess oh-oh pretend chemical never kickin wait heavy play understand
Anything Like Me ; Brad Paisley;Anything Like Me by Brad Paisley.txt;meembed right something truck pay probably alright melt throw corner act break healthy eye mow point ticket tree momma window hate trouble okay anything shake grass broke care ball us bike skin week bad heaven football way mean tonka hand every knees first heart stay aw late payback fight along start sight wo ride either thing time long doctor sleep folk help tall lose climb wonder car temper year skip end teen wear class drive ground remember hug love street fast helmet fly magnify already summer speeding caught screen leave wait dread safe glass cry tryna cast day think
Are You Gonna Kiss Me Or Not ; Thompson Square;Are You Gonna Kiss Me Or Not by Thompson Square.txt;aisle maybe move really momma buy last later shot wed good band hard lot sooner stop honeysuckle honeymoon june saw real baby talk roof hand shy preacher next wedding middle ask walk thing long want plan best sit smile ever lift cake except could moon look everything love kiss believe chance veil never miss knee dang cry pretty man perfume smell think
Arms ; Christina Perri;Arms by Christina Perri.txt;right easy fall alone turn hope put cause world truly loved bleed catch hold decide would heart drown truth start find reason around time best save translationsarms knock close ground love open already mind life believe never leave homeembed many wall arm try change think home
As If We Never Said Good;e by Glee Cast;As If We Never Said Goodbye by Glee Cast.txt;early making fairy playground madness need big atmosphere teach young sound live yes tree turn alone last thrill bright world shake stop ever-spinning camera light tremble today much painted way cardboard hand overcrowded make-up goodbye new adventure start sea conversation around hallway moment time burn long together want always waited past ever feel resist could morning tale rediscover everything fly already enough never miss magic many dream frightened watch spend whispered try hurry home
As Long As Youre There ; Glee Cast;As Long As Youre There by Glee Cast.txt;rather right even swear secret need break likeso refuse hope share hmm anything care hold confess vocal sunshine real baby unheard much would mean reach heart incomplete hear rest moment time thing long inside lose second word feel without perfect could realize kill love else stake disappear life waste adrenaline wait youre night nothing keep touch day ohembed try
As Shes Walking Away ; Zac Brown Band;As Shes Walking Away by Zac Brown Band.txt;even walkin move fall give name foolish live standin chase thought blame away-ay-ay-ay speak dice every next heart ask fight hear walk wo son find across pride lose word hey-ey-eyyou fallin roll wise could faith away place love room away-ay-ay mind guess dance chance never miss mouth shes face battle another dream regret may day man
Aston Martin Music ; Rick Ross;Aston Martin Music by Rick Ross.txt;right coupe yall midwife distant live really music ferrari road gaye havent woman world top far bottle bottom ring ya trust pop flow would dont mean reintroduce lover girl plan want worry vvs none goin away state suit living fast room kiss life nice code chicken fleet four -seater night breeze debatin sense lipstick rise ta familia wish maintain daughter cover alone glitter member instruct triple cause hate league weapon forget scar catch hold la augusta grow addict heat red seat new ill block fear moment pookie ive unfold hit agin rubber bunch bos tennessee witcha somewhere sayin could pinnacle stare remember street crazy stunt nasty introduce memphis miss wait certain control musicembed nothing safe grammy fuck man badd try space accept shit understand crisis following menu follow drop-top need whether throw pull im put wed engagin use deliver run aint bag feelin bond midlife baby people call every nigga havin wrong pimp ride across box pussy ballin ever still nickel niggas cousin body money j.u.s.t.i.c.e countin hop girls love aside wont lip freeway halfway goal never automatic mr. wit forgive pink kfc floor lunch rental aston think whole martin marvin teach james type courtney jetson urgin paper exotic missin hood game dry-cleaned speech bitch lot mother front color gold price wee talk swallow amaze elroy simplistic reach quiet fundamental callin thing time long induct uh patient rid southerner slicker dozen listen keychains drink linen hug beauty dad sometime whats back boy youre keep watch wall clutch meet soul
Ba; by Glee Cast;Baby by Glee Cast.txt;right thirteen playground need apart whatever break starbucks eye likebaby really buy fix yo daily wake anything shake ring losin playin quit care us bad baby would friend first heart compare nobody shout wo around time girl together always ever uh-oh pound skip goin sayin could weekend breakin look whenever goneembed dazin love street crazy artie oh-uh-oh-uh-oh piece oh-uh-oh-oh-uh believe starstruck item never school another play keep mine dream beat oh-uh-oh-oh-uh-oh-uh cool think
Ba; Its Cold Outside by Glee Cast;Baby Its Cold Outside by Glee Cast.txt;least ice wish neighbor maybe likei move warm break simply eye pace really starlight coat put cold window suspicious beautiful thrill wave sorrow drop maiden record sister mother imply father catch hold cigarette bad baby lifelong closer outsideembed half talk hand brother fireplace roar cab lucky stay spell delicious vicious start blizzard hair shore thing aunt welcome tomorrow sir pride door plenty worry please grand listen die outside gosh away drink look hop answer hurt mind storm nice pour lip lend never freeze ought knee bound tropical hat evening upon floor sense touch better scurry must try ta hurry think home pneumonia
Back To Black ; Glee Cast;Back To Black by Glee Cast.txt;lyricssantana bet penny wet troubled likewe far tread stack us tiny much hundred goodbye head old track blackembed time inside word good-bye without puff black roll .... die dry love pipe tear life lip enough guy odds leave remove back high keep safe regret wall blow
Back To December ; Taylor Swift;Back To December by Taylor Swift.txt;right probably swear glad alright wishful wish maybe fall give stand turn last cold freedom beautiful guard good september mindless front chain december hold understand saw skin work weather pass sorry talk swallow call goodbye first stay fear around roses time burn sleep side pride door smile family ever still busy birthday sweet timeembed crept die realize love tan mind summer life miss translationsespanolback leave passenger back night play nothing mine cry watch dream dark day small arm change think laugh
Backseat ; New Boyz;Backseat by New Boyz.txt;heard notice damn star jump outta turn v.i.p rockin yo club valet dancin top fishberg good band driver shake ha low front playin backseat stick ya quit trick baby way comfortably group shy friend though escalade new freakin country ride around long girl huh want word car tryin vehicle kick poppin swag beside fine quick special pretend heel mo struck leave wait hot party camaro sucker boy high orange play many meet cool fuck man spot try boyz treat
Baggage Claim ; Miranda Lambert;Baggage Claim by Miranda Lambert.txt;flame obvious brick baggage name ticket momma woman cause sensitive yard pony little scorn problem pick drag drop good trouble hard lot check claim bag carry baby today behind way hand call hang every ego habit find around time trunk hit car belt kinda set sweet sure dog kick ground everything show leave arrive business lost town pack grip suitcase blow conveyor man trip luggage shit
Bait A Hook ; Justin Moore;Bait A Hook by Justin Moore.txt;heard even hook stuff truck daniel melt eatin suck fall throw sound roads umbrella buddy buck good line interstate song rain youll saw skin bait baby hookembed home every darlin heart old country reelin hear start green wo long mama worry ever jack field smilin two drink drive stream book love kiss summer kind bore worried river hay back boy sushi town runnin meet prius think
Ballin ; Young Jeezy;Ballin by Young Jeezy.txt;sell em whole meenie ballembed tunechi need move act im break stand balling firebird kaleidoscope buy last yo put club nap cause strap thats line run bottle hard forget bitch stop backseat gold chain quit spanish thang ball color ya lingerie phantom claim platinum aint athlete cap moe bed flow baby much dont way roof winter call motherfucker plaque hundred nigga bread three nuttin though head chat old jizzle block needy pontiac lamb tall ballin stripper gauge still car niggas year black hallucinate money dozen diddys bumpin tune birdy house diamond celly million hop poppin muthafucker jersey minie shower love job summer winner match whats eenie split dollar halftime back flat homies youre another dough many hoe dirty mine adios fuck spendin think home
Bang Bang Bang ; Selena Gomez;Bang Bang Bang by Selena Gomez.txt;flaunt fall move whoa give break really alone hope use hide keeper hold win real baby inembed way hand fun next heart new time want model grasp deep look slip show love breath swagger steal bang mop broken lay back knee boy youre air trip think
Bang Bang Pow Pow ; T-Pain;Bang Bang Pow Pow by T-Pain.txt;company right even em truck yellow big im card hardtop young sound slime wet live tour ferrari shoot put cause voice hood thats top rep drop california good hard b-ball bitch stop ya thang pop fuckin win doc real elevator whore talk dont church speak tonka call limpin nigga bread head hater nobody ill gun king joker around wassup hippopotamus jet alike girl tuck want circle bonkers pussy boatload everybody door niggas blemish bum compliment bumembed cash toy midget money overboard jail tail away pow look alter ground mamma open fly jeep nem swagger kenny account xannies bang mail never homonym ass boy face town muthafuckin hoe keep smith wind touch blow tryna t-pain fuck accord shawty hi lock think shit
Barbra Streisand ; Duck Sauce;Barbra Streisand by Duck Sauce.txt;whole eat alright doll big wing type serve font master sound cleanse streisand buy portugal album yo resume white duck world sunny city good mental horseback-riding sand chowder farmer us baby motherfucker rough clarity new toronto amazing excel sauce microsoft yoga fresh son woooooo want food always help plan everybody beast clamming set skill market woo house vineyard place hand-painted love edit fine york antique veggie juice nice wooo ibs opportunity bisque ashram business wooo-ooh clam barbra planning able dream martha fuck proficient shit
Barefoot Blue Jean Night ; Jake Owen;Barefoot Blue Jean Night by Jake Owen.txt;doin right hook alive alright star ice break eye tea dawn road cold shot buddy bright hood ruby shin good ol jean shootin barefoot guitar nightembed song catch howlin auburn grow lookin till chair red new middle blue fire country southern around grab girl always sippin side sittin smile rock sit slow feel roll sweet shinin favorite frankie moon water hop show love cruise comin dad lawn summer singin lighter lip whoa-oh cadillac never hot river back town night full beer dark edge horn pretty hair
Bass Down Low ; Dev;Bass Down Low by Dev.txt;stuff give peas eye yo shot little drop thirsty okay low tank quit lick la patron flow husband goose three champagne fronting shout along mitt thing ba-ba-bass sip birthday feel buzzin black lowembed fish two loud drink pow fast boom everyday oven g-g-g-get o.j. bass robotussin four straight floor beat lovin tryna question fuck ta home
Beautiful ; Christina Aguilera;Beautiful by Christina Aguilera.txt;ashamed yes undone beautiful shine wake hard pain song us sun suddenly today way every friend wo insecure matter always tomorrow side inside word single puzzle everywhere tune emptiness look todayembed consume fill delirious wonderful piece bring leave doom mistake full breathe day try mm
Beautiful Lasers (2 Ways) ; Lupe Fiasco;Beautiful Lasers (2 Ways) by Lupe Fiasco.txt;meembed even right alive feat easy read suck maybe fall break stand live really admit music trap chase put beautiful demon world far comply ugh anything hard imply survive pain diamond stop us flight laser light win insane cut much way weak hand great defeat next heart flaw gun late fight hear wrong fear find around reason thing complain side inside door ta feel end shape die nightmare applause two faith squeeze place figure keepin everything love sometimes pretend tear simple mind summer life forever winner face dome keep dark touch pretty day table fuck try change home understand
Beautiful People ; Chris Brown;Beautiful People by Chris Brown.txt;thing time right inside lose life oh-woah peopleembed sexy people live bring deep beautiful everywhere head beauty love
Beggin On Your Knees ; Victorious Cast;Beggin On Your Knees by Victorious Cast.txt;meembed happy fool stupid bet nervous freak give centipede trap game drag song player beggin way expose felt want attention ever feel set sure intention crawl could bitter deserve mess never mr. back knee completely play watch day man true
Best Friends Brother ; Victorious Cast;Best Friends Brother by Victorious Cast.txt;move act give type jump really alone hope pick drummer skin mean brother call home strange shy three friend head brotherembed wrong around want best smile rock feel kinda weekend look six punk b-f-b sometimes mind leave relate foot dream phone think
Best Love Song ; T-Pain;Best Love Song by T-Pain.txt;crowd right whole need move give jump eye turn oh-oh-oh homie put club wave radio good playin song shorty light ayy-ayy energy baby much cam way mean mic hand surfin li-likes nappy hear treble cowabunga girl level want best touchin kissin ever stage ayy feel body write sayin loud picture away look stadium show love oh-oh crunkest yeah-yeah kiss life never bass snake hey sing oh-oh-oh-oh boy floor dj bomb air pretty man ta home
Best Thing I Never Had ; Beyonce;Best Thing I Never Had by Beyonce.txt;right suck bet dodge yes turn use blew world good god care saw bad boo expect real baby almost would goodbye fact wrong hoo lord find around thing time want always best bullet lie thank away place look honestly sad everything show love deserve hurt tear mind guess life never hey back boy face another must think
Better With The Lights Off ; New Boyz;Better With The Lights Off by New Boyz.txt;deadline happy right even need dim shockin whatever type eye live really turn oh-oh-oh hope put babe hate beautiful top attack line playin stop blame lingerie unusual nah light work baby lookin way mean home hang define every though sho actin obama next wrong eight dime time girl fantasy welcome plan checkin clap actually uh still word ta fo takin fast-forward roll clothes goin sayin raw bite course house wow drive place look swag sad la-la-la love fine speed cataracs cute kim mind khloe different nice guy miss hey wait party back boy haha mine runnin sweetheart day shawty change space think america shit
Big Night ; Big Time Rush;Big Night by Big Time Rush.txt;ah-ah-ah right round whoa-woh big need turn oh-oh-oh overtime world pick good work week spin call friday three -ightembed start treble time long girl huh level feel end two loud away oh-oh life ah ready bass hey wait hot party boy night another dj beat sta-ta-ta-ta-ta-ta-ta dress
Bills Bills Bills ; Glee Cast;Bills Bills Bills by Glee Cast.txt;even pay instead need maybe scrub act comfortable type card give triflin chill number momma sudden use credit dumb perpetrate good hard handle tank check baller gift buyin hold headin audacity week someone bad real bill brother home call throughembed friend whoever first next ask maxing start callin likeyou find thing time help step mall ever car money end none goin could telephone shop spree drive place fill automo trifle ohh mmmm noo another nothing cell silly phone day cool man slowly think -ling
Black And Yellow ; Wiz Khalifa;Black And Yellow by Wiz Khalifa.txt;crowd pay yellow yellowembed big push throw pull im break freak put club cause top shin game lesbian drop peel shake scar bitch lot theres check diamond suppose stack pedal week real rap talk convertible mean call every cant nigga friend though heart hater stay underneath hear start time whip level want engine best sippin uh metal ballin inside rock hit niggas car feel black paint clean screaming look uh-huh million suede close clicquot everything love fly super soon schedule ho cat already jeweler smoke nothin unapproachable stripe translationsportuguesenglishblack back key boy cloud weed town face count night full another high many hoe floor watch pocket fuck man trip reppin
Black Horse And The Cherry Tree ; Casey Weston;Black Horse And The Cherry Tree by Casey Weston.txt;rather notice right doin rick violent instead dawgs issue coke train slouch david bleeds funny mansion cinnamon basement swave accessible corner harder jump sound lottery eye outta nerf really disrespectful cheek danja laker tough confrontation hereembed patrick twice coat cold security pray trench facin wrap ad cocaine prez top saga drag swing area rbe scotia udubb dyin ring dawg swept spit check proper fold ya headshot care pop e christ dead claim near slick vision calicoe pat bad cap real measurement taste neck much rap would common mean riot gang mismatch hundred brain flee inauguration cab bounce toe though raise bernie twin compare nasally steelers stay old late patriot daylyt fight king scheme walk seven nicki guarantee literally fisherman whatchu rapper girl meek abide apple trunk five want dock scenario add explain side pride everybody disrespect psst past liar ocean nova knicks choice ray fab aye feel philly scrap black blaine surely mothafucka bullet draw pear piss dru goin mill entertainment bite north lieutenant state close kick vegetable happen ringin page springer tear disappear mind sex life mortal crack struggle dance oklahoma k- mouth floatin hot concentration river hip cloud machine flinch battle breeze butt logo flag slap dragon cole silly runnin phone rotary cast canada ta pressure cherry home case even hook law something extra cave eat shut bar round fame chess al suck a.d.d wish dip textin brick act give surface habitat solo k neither stand point cripple toothed surprise last bath another cause hate shot pause weapon dateline strap shine zone gangbangers problem gay buck chest city mood line trnd ted homeboy pose section forget scar shootin benz joint decker chain j.lo thang fade ball catch givin third pouty hold g foreign work trick drake lick pile continue facetime toast lookin shuffle drippin impact okc heat rafter joke great damon red new jesus popular monster ill hatin badu anonymous gun citizen fire tommy shirly paw bein slam flop block mack around homophobe grab pistol practice snuff hammer alike welcome sync always cross legal static tooth imagination bake terrify door inside seriously chin youth second sig word hit depressing belly bear bunch core year lift roll tire stairway field witcha sure bucket appear paint since jacket deep winnin sayin adapt could crawl tap outside dog scare drive look clip dude monogamist hype stinky mom stare rip answer show punk kill street crazy reverend pipe backhand soon tre referee savage jemima miner steal payne different mold away- sam nothin roc memphis introduce ready guy contemplatin miss bring carrie match wait swearin magic shove oil dummy knee target straight cal grip sink nothing crew limb patty play power blow clever cool sharpton man fuck arm true try change saint space gleek twerk hi shit silver bulletz reflex reload probably teeth dug angie iron cookin brolic need push throw pull ratchet dodge prison ticket trigger turn hope shoot fix rockin verse put texting suge insomniac ghost use race duck little gat mil bro kombat camp square row good th clear mac run kanan okay queenzflip mirror queen pizza god spanish stickin chuck clappin stack light bag chubby heaven cut baby brave people half fat part way clique mush call jaw schemin hangin buckle vs. gettin cool/dow russel nigga ooooh whoever nail head nerd lame hella holdin ginger smack wesson dna wrong buster son drenchin nose ride ugly charron harold hicky fantasy coma food totem circle clap actually box bustin obama-nation patience dent still pole nickel stage niggas leakin slow moral body spare flip respect fucking tryin skip end married cop dot absolutely movin campbell fifth class faggot paralyze durand danger swag ground doo jersey intro whistle love open tez versus choke qweef charlemagne york helicopter prepare cat lead jd couple piece davone double draft newark lip chance mop hill bare crackheads never leave nicholson sixnine school wit split silent remove catchin thousand k-shine lane hoe dirty pug fake wind pocket spend pathetic spray gap prove think america bust mad flipmode damn whole curry obvious martin minute um tie deck bet big fall christmas move teach cig james shark breakfast carolina name break artist limbless dirt jerk rope motherfuckers month yo canteen white owe steel missin send shotty punch hood dis pick game drop john clench trouble couch hard low bitch lot machete finna front pain color stick slogan bleed blame fuckin us highly nah surround shoulder pair gangster scruff carry aight busta effort talk involve men situation hand shotgun scope hang story dumpin anger flesh three thunder war upside first sucka hung next berettas leather confusing tec quiet doug motorola start hear conversation muscle cookie fresh either find loot dunk soft thing time whip dentist aunt long creep bat sign together package checkin llama pontiac office leg hell mama step kid rock crackhead family draggin hre hunch justice car patent ross cor fault save crisco sever jack pound puzzle everywhere r.i.p listen die applause crip m.i.a calzone two house knock favorite picture wheelchair place honestly water six steeler rebuttal willin kapone fly pre-teen mess scene everyday drum diet by- drug eric spread lesson conceited smoke forever rumble bang tasha project tactic switch layin enough bundle hey q-tip purpose awake back dread boy erykah mafia face stray major hat sisqo rob casket bail keep watch air touch day weird pump rehab smokin
Blackbird ; Glee Cast;Blackbird by Glee Cast.txt;moment fly blackbird sunken tarara-rara-rara-raararararaaa dead ariseyou uh life wing light broken eye black wait arise sing learn night free dark
Blackout ; Breathe Carolina;Blackout by Breathe Carolina.txt;need harder pace chase inhale startedembed little top okay dyin stop catch blackout cigarette way hand gettin cab fire start wrong wo time feel goin o-o-on waste leave relate lung face nothing keep phone
Blame It (On The Alcohol) ; Glee Cast;Blame It (On The Alcohol) by Glee Cast.txt;rather even right probably cup easy insi-i-ide round star scream a-a-a-a-a-alcoholembed throw break eye loose buy put cause top zone ballas bottle front care a-a-a-a-a-alcohol vodka blame hold feelin baby independent would goose unaware blue usually fella wo li-i-i-ife press thing want mama alcohol dizzy oooh eh henny feel body model set money deep weekend drink look poppin fill insi-i-i-ide show fine holla fast sky forward miss hey buh-bye buzz boy seem high another butt sink tipsy keep li-i-ie shawty think bye spill
Bleed Red ; Ronnie Dunn;Bleed Red by Ronnie Dunn.txt;time bleed sometimes rain forgiveness breath hurt tear lose life fall word chance give taste waste cut sorry fore redembed live way turn hand weak anger deep red world mine regret cry strong late fight slip water scar
Blow ; Ke$ha;Blow by Ke$ha.txt;oh-oh-oh-oh-oh-oh-oh shut follow need throw name young cover dirt vip glitter use okay ha go-go-go-go sleaze rain us light insane hand free sick around time want door lose takin tonight toembed drink place kill crazy mess kool-aid comin lead mind crack dance bore back key haha control floor dj blow pretty
