title;artist;filename;lyrics
All Cried Out ; Lisa Lisa;All Cried Out by Lisa Lisa.txt;flame fool sunday need fall give break alone vain cause hide grass pain rain blame astray easily inferno sorry noisy would way weaken romance confuse confused heart youembed late fire hear wrong green find neglected thing burn want add inside traffic body hello set apology lie die could outside morning tired pleasure place love hurt tear simple never leave pillow cry collect slowly home accept
All I Need Is A Miracle ; Mike  The Mechanics;All I Need Is A Miracle by Mike  The Mechanics.txt;right need miracle admit care catch way story call hang though stay strong old along wrong rest around time always ever could away love hurt mind life never miss cool child think treat
All I Wanted ; Kansas;All I Wanted by Kansas.txt;lyricsyou time want blame doyou hurt us hold need break behind way till strange cause many stay touch change love
All The Kings Horses ; The Firm;All The Kings Horses by The Firm.txt;time castle fairy understand life horse rock storm tower ever baby fail never men would try yeahyou mean surely friend could build lyricsthey tale memory ivory king must matter sand love
All The Love In The World ; The Outfield UNCERTAIN;All The Love In The World by The Outfield UNCERTAIN.txt;heard right crowd afire star march sound alone world lonely good insect color near smear mile brighter though head stay along become reflect past word single jagged outside look million a- love sky hiding could- sometimes chrome disappear face seem watch edge belong
All The Things She Said ; Simple Minds;All The Things She Said by Simple Minds.txt;revolution darling star big move fall throw eye peaceful glitter bonfire freedom hate wave little world rising compromise surrender fade surround near sun light lyricsdo moonlight would call luck first heart new stay fight hear thing time hero burn long compromising temptation tomorrow want motion lose still ocean slow saidyou tonight perfect could morning away place look close love street never heartbeat leave freeze wait back dream cry beat day anywhere arm space
Am I Forgiven ; Isle Of Man;Am I Forgiven by Isle Of Man.txt;unfaithful push pull alone hour thin compassion cold mask gold vision wild promised much way every heart ask land fire along find reason lyricsyou time side feel please wear two faith away love mind forgiven forgive enemy keep touch soul burnin
Amanda ; Boston;Amanda by Boston.txt;right something whole swear turn surprise babe share far hide light feelin grow lookin today way amanda free late walk long girl together want tomorrow inside lose word feel tonight end lie away youyou close realize love knowin soon life ready never wait another may feeling day man think understand
American Storm ; Bob Seger;American Storm by Bob Seger.txt;right pay force easy need warm grey atop cover turn cold use far game mountain pressure gale mirror bleed price gift headin light suddenly someone uncharted way warmno story every bury reach head old upyou hear wrong guarantee around thing time everybody feel fallin tonight end look figure american shattering street speed happen sky soon special storm path never beneath back certain face seem full charge night play straight glass wind wall beat cast stormembed choose risk
And She Was ; Talking Heads;And She Was by Talking Heads.txt;right glad alright lyricshey minute neighbor move eye breathing nearby movie universe yard world ha grass pleasant light concentrate person way hear start elevation thing time join feel drift wasembed sure direction lie could he-hey house earth look ground doubt open enough factory miss hey float dream touch rise dress highway backyard slowly think
Angel In My Pocket ; One To One;Angel In My Pocket by One To One.txt;fortune star secret wish fall give name lyricsi live alone twice freedom angel far catch hold light forest behind shadow every three unknown thinkin truth find time inside lose door second livin somewhere end since lead mind forever chance never leave night keep mine dream pocket edge
Another Heartache ; Rod Stewart;Another Heartache by Rod Stewart.txt;right something fool heartache darling cover woman use angel share little game drag good honey god care trust hold carry baby real much hand dice every fate heart aroundembed ask strong fight sick wo find around thing long want explain somebody worry past ta feel roll listen tired jealous show love soon hurt divide guess life believe chance never leave onto style completely seem night another nothing may touch day man change think home
Another Night ; Aretha Franklin;Another Night by Aretha Franklin.txt;even crowd damn need fall warm give stand yes music use lonely shattered good survive someone bed much people behind call friend ask blue longer wo matter find time always bedembed step search past hit feel without sweet loud look ground else fine mind bring hey boy face night another evening restless keep fake touch phase stride surviving man ta laugh
Anotherloverholenyohead ; Prince;Anotherloverholenyohead by Prince.txt;even otheryou anotherloverholenyohead need big give duty stand sudden insanity game sister sun someone baby bed riot hand brother fun though inseparable head fight lover time want clap everybody ever body sure learn funky happily score hole love plead mind guess life ah enough unite knee face play another try understand
At This Moment ; Billy Vera;At This Moment by Billy Vera.txt;darling fall give eye stand hate pause againyou hold lyricswhat baby would hand raise stay walk find moment thing year could subtract ground love ......... hurt tear twenty kiss life knowledge never curse knee face another you-oo-wo-oo-o-o-o try think
Ba; Love by Regina;Baby Love by Regina.txt;rather right undercover move warm world game hide timing forget degree hold near perfection light baby much behind would mean call friend first stay start around reason time tasty want tomorrow side oooh word feel save tonight sweet could close rule remember love happen pretend leave wait school boy play another many arm home
Ba; Talk by Alisha;Baby Talk by Alisha.txt;need throw share clear hard honey care extend mix work bad baby talk way late communication start wrong fear thing long help worry hurtin feel without please goin talkembed away doubt sad show love special hurt dance never wait air feeling hesitate try
Bad Boy ; Miami Sound Machine;Bad Boy by Miami Sound Machine.txt;right always hold bad breathless feel would way call boys ring-a-ring knew boy tight night nothing heart restless safe excite drive good trouble beat phone boyembed ring naughty home
Ballerina Girl ; Lionel Richie;Ballerina Girl by Lionel Richie.txt;whole apart aware whoa break finally stand joy share tight care hold much way every lovely heart stay find girl want always ever wonder feel drift away realize love else ballerina sometimes life guess never bring wait girlembed night nothing dream day true
Be Good To Yourself ; Journey;Be Good To Yourself by Journey.txt;push give turn vacation little good run forget catch shoulder wire win lookin situation hangin nobody fire walk overload willyou long want cross box glove noise peace close else crazy mind ready shove forgive self-control back high regret ta
Be Near Me ; ABC;Be Near Me by ABC.txt;message meembed lyricsthe inclination tear simple near disappear kneel ever reputation ecstasy break feel never almost leave yes perfectly hope last stray night first meaning felt next two far dream likebe clear meet true fear
Beats So Lonely ; Charlie Sexton;Beats So Lonely by Charlie Sexton.txt;something pay secret bet give eye coincidence shot x top lonely stop scared hold baby people would way mean anyway heart find interestingly lyricsbeat thing burn want still likehe patiently look close answer love happen hurt mind never miss wait dearly nothing keep yearning beat pretty day difference hesitate think
Before I Go ; Starship;Before I Go by Starship.txt;something damn easy darling maybe liaison die-hard likeand break point turn road last crime angel hard surrender shoulder crumbles baby half way hand resistance release head existence walk wo around blink long girl pride slight ever tenacity end could begin tumble love breath gravity oversight life forever chance never back dark must try
Big Time ; Peter Gabriel;Big Time by Peter Gabriel.txt;right stuff round big stretch name eye bulge pray use city mountain front circumstance god work smart heaven bed grow much wide way church fat amaze bank head snow-white adventure walk time always large door smile word car belly bigembed noise greet house place look show range life kneel account enough mouth party boy town pillow watch small hi think
Blame It On The Radio ; John Parr;Blame It On The Radio by John Parr.txt;right maybe someday eye number stand radio lonely lyricsblame tight mother father fade blame hold sexy cut moonlight weak hand ill blue walk sleep girl always feel hello write sweet could n drive street bother kiss whos never hot anyone style night seem dress meet ta wild
Bop ; Dan Seals;Bop by Dan Seals.txt;alright break young stand dawn really put use t-bird good band honey jean lot theres playin ya twist freeembed baby bebop way mean till sock heart old memory blue free shout boppin lord bop ride long photograph want rock ever still busy feel body tonight roll teen away drive look armory dance night watch pocket day soul think laugh
Brand New Lover ; Dead Or Alive;Brand New Lover by Dead Or Alive.txt;notice darling need lyricsyour eye stand really alone surprise quickly put wake satisfy hard curiosity someone swallow new stay lover pleasure-seeker find brand likewhat want tomorrow somebody search sweet could outgrow agree stare others love else nature solution loverembed leave nothing decision safety must
Broken Wings ; Mr Mister;Broken Wings by Mr Mister.txt;right whole oohyou need wing live last voice clear us hold baby half hand flesh blood free hear wrong fear time tonight learn unless book love fly open broken ohh sing think understand
Burning Heart ; Survivor;Burning Heart by Survivor.txt;crowd west collide thirst paradox stand alone rope hope frustration freedom unmistakable world quest east heartembed attack spirit stop surrender us clash vent much heat spire though heart rival fire quiet burn bravely nation body primitive year deep ember two drive answer kill versus stake burst passion burning victory code never unquenchable seem night battle cry dark rise man soul warrior understand
California Dreamin ; The Beach Boys;California Dreamin by The Beach Boys.txt;sky stop pretend warm pass church l.a way dreamin winter gray cold knee pray preacher safe dream stay california along day leaf walk brown
Call Me ; Dennis DeYoung;Call Me by Dennis DeYoung.txt;even something right alright read wish maybe fall apart letter anytime break eye number really alone confrontation aloneembed babe race far blame suddenly tremble baby talk hand call heart stay strong wrong seven likeyou find around reason thing footstep want door ever still wonder sure could begin two place look softly season show room tear mind believe never gaze lyricsrain another feeling phone change home
Calling America ; Electric Light Orchestra;Calling America by Electric Light Orchestra.txt;something big number modern live really cheap world pick satellite ring someone heaven mile talk call blue wrong message across redial somebody still ocean could place water sky fly dum-dee-doo-doo-doo-dum soon guess miss leave automatic night notion information phone pretty must try space america
Can You Feel The Beat ; Lisa Lisa;Can You Feel The Beat by Lisa Lisa.txt;cure darling tie need maybe throw name turn hope thought shine loveembed stop gold care arouse within saw overrule sun reality can-can baby talk part can-can-can-can-can every ooh-ooh-ooh-ooh thinkin heart fact stay ask wo venetian tender time overlook lose blouse still feel without sure lie die blind away look close ahh show love sky th-th-that-that th-th-th-th-that-that mind double believe can-can-can-can heartbeat miss key boy face seem night that-that-that keep cry dark touch beat must try
Candy ; Cameo;Candy by Cameo.txt;even stuff right strawberry violet bit give simply eye yes turn surprise put babe wrap thought little bright sunny good attack clear indeed chocolate tight sweetembed clearly mistaking heaven real bed baby talk would way mere raspberry shy appetite though head heart new start walk hoo reason around brand candy thing time dandy package always best feel vanilla roll sweet sure thank morning gumdrops look fascinate special simple mind toss kind nice hm affect seem attempt keep feeling day think
Cant Help Falling In Love ; Corey Hart;Cant Help Falling In Love by Corey Hart.txt;something whole fool help sin life fall flow fallin men would mean rush shall surely hand river cant wise darlin lyricswise stay youyou sea fools love
Cant Wait Another Minute ; Five Star;Cant Wait Another Minute by Five Star.txt;easy minute need fall lyricsi tough rushing good hold baby lady cant rough beginembed reach confuse likeca heart strong longer usually want ever slow urgency begin answer else love reputation leave wait another question
Caravan Of Love ; Isley Jasper Isley;Caravan Of Love by Isley Jasper Isley.txt;alright apart deny young stand live woman world good mountain valley low gold us flow way motherland hand brother every heart old free fight wo neglected time join caravan together pride everybody bear everyone peace place mankind love torn life ready bring high day man child
Caught Up In The Rapture ; Anita Baker;Caught Up In The Rapture by Anita Baker.txt;time fly catch want always side us mind life pas storm light warm baby im feel tonight stand would constantly freely magic else nothing heart new compare feeling loveembed meet start arm rapture love
Cest La Vie ; Robbie Nevil;Cest La Vie by Robbie Nevil.txt;jj move break punching c really alone ok punch good work la someone baby way wo vie around thing girl still car feel likeget sad job life leave hey jjj sing party night many day
Chain Reaction ; Diana Ross;Chain Reaction by Diana Ross.txt;something whole explosionyou need move give midnight cover later put smother little shine world hide run anything low sooner chain hold near mark light tremble taste sensation pass yield talk medal way swallow hand future journey left inspiration first heart middle free find lyricsyou want plan motion lose slow feel set sweet die explosion picture away pleasure radiation treasure love instant nature action pedestal steal salvation dance lip ready never reaction anyone nothing cry anywhere arm try ta mystery
Change Of Heart ; Cyndi Lauper;Change Of Heart by Cyndi Lauper.txt;bide young stand yes turn heartembed nowhere us ahead laughter pass would friend seat heart truth adventure ride find around moment time search still car feel year please lie could blind outside look untried answer fly lead mind hunger never leave wait back nothing beat edge day reveal change think
Coming Around Again ; Carly Simon;Coming Around Again by Carly Simon.txt;pay host scream likei fall apart break paper fix romantic window sneeze game good grocer plea baby goodbye heart stay bewildering toaster around burn souffle oooh lullaby mommy else love room kiss mind believe broken willing daddy breeze play nothing
Conga ; Miami Sound Machine;Conga by Miami Sound Machine.txt;conga move break music shake stop cane hold baby sugar way heat strong rhythm congaembed fire longer fight together want everybody worry hit feel body desire tonight sweet listen away system dance party control night foot island beat gather day try
Control ; Janet Jackson;Control by Janet Jackson.txt;right easy ago move rebel young hope last shot little world run okay lot mother father stop baby grow much people would way story call hand first free hee career seventeen time long want hahahaha uh lose ooh-ooh-ooh hit enjoy naive thank upnow hop rule love groove lead mind life mold ah dance chance woo-woo ready never itembed jam control decision ooh-ooh fell think
Count Me Out ; New Edition;Count Me Out by New Edition.txt;girlfriend need parade young yes movie little ball rain us hold baby way c-o-u-n-t mean gang hang friend ask fella hoo tease time surprised girl want feel save tonight personality please sweet park could squeeze look love wherever kiss bring leave ease count play outembed dark lovin spend man ta
Count Your Blessings ; Ashford;Count Your Blessings by Ashford.txt;something need eye last put far forget pain hold win bad pass much almost mean likerepeat goodbye though first new fadeembed around kept chorus thing time complain always lose search recall year please learn close dry memories love tear simple kiss lesson repeat victory lyricschorus never mistake blessing count many touch think
Crazay ; Jesse Johnson (Featuring Sly Stone);Crazay by Jesse Johnson (Featuring Sly Stone).txt;maybe give chill foolish thrill shake honey mysterious stop ya hold win baby people would way serious aw youembed crazay time girl want help everybody lose rock feel body kinda please tryin woo listen house hug show love crazy open kiss mind ah hey knee control high play mine dream cry blow pretty cool try ta think
Crush On You ; The Jets;Crush On You by The Jets.txt;secret read maybe move eye surrender trust easily talk would way friend felt heart emotion rumor youembed charade hear find message long always best self-assured inside still word save write display listen could crush love fast life spread never leave town face control keep trace must
Dancin In My Sleep ; Secret Ties;Dancin In My Sleep by Secret Ties.txt;even bout train girlfriend dudes secret gal think need move push wavy type im give chill turn twice wasnt cold cause theyd use ex pick date likelike trouble sister couch pxnther ring low pose mysterious theres curious check didnt ting furious bleed suttings lem bad boo someone real baby bed taste spice much couldnt talk dont half way doembed reminisce spoon rambo call peng christinas friend serious noon red next shit new heart head old ask truth amnesia fire hear start wrong either nose slide message time cheat sleep girl tasty want text side sittin yh hell tooth sit fiasco worry still lazy feel fee body bobsled kinda please juicy tire sweet money friends bullet christina lightly lie u could morning den booth house picture look callls tho close froze love else fast crazy speed soon room cute couple already life fifa dance nice lip stroke drip miss leave mango shoulda school ibra beneath bae back shes face full upon keep cry watch beat phone tryna day man smell ta mad lyricsso
Dancing On The Ceiling ; Lionel Richie;Dancing On The Ceiling by Lionel Richie.txt;right something alright round neighborhood whoa loose music turn use good clear uptight hard stop ball hold light baby people hand hang friend upside start around thing whoo somebody clap everybody lose oooh climb quite tonight look ceiling ground happen room ah dance hey hot likeoh ceilingembed cheer party back control foot ....... keep wall feeling
Danger Zone ; Kenny Loggins;Danger Zone by Kenny Loggins.txt;right zoneyou burn engine always howlin metal deck headin wing beggin twilight intensity overdrive spreadin never tonight hello overload roar listen high shovin red zone tension touch edge danger line along revvin highway jumpin ride hotter
Dangerous ; Loverboy;Dangerous by Loverboy.txt;something need stranger last cause angel wake lot ya face-to-face blame wire baby talk story every three emotion truth fight hear -- wo lyricsyou thing long want side youyou answer beside dangerous wait mistake night straight play
Day By Day ; Hooters;Day By Day by Hooters.txt;time pay price fade appreciation tomorrow dayyou yesterday forever chance remind give ta break without tonight behind live show last every back anyway lyricsgive play nothing away day
Daydream Believer ; The Monkees;Daydream Believer by The Monkees.txt;happy knight -a need wing number eye really razor cold monkees white ok hide good shavin ring jean queen daydream homecoming davy baby much would mean wipe start time sleep alarm sting short without end could six steed sleepy excited believer never bluebird sing dollar cheer spend rise man chip think
Digging Your Scene ; The Blow Monkeys;Digging Your Scene by The Blow Monkeys.txt;among likei deceive lyricsi alone put pray angel world dig god fade catch reel baby men would call revenge every friend walk wrong wo message prefer end clean die away fill sad living permanent breath scene leave boy feeling day think home
Digital Display ; Ready For The World;Digital Display by Ready For The World.txt;right even position wish lyricsdigital maybe move christmas beg strike music turn tough hour cause digit good low light measurement baby flow much way part hand excuse guide friend raise ill stay ask start thing time girl want always sir inside still feel please since display could score digital figure show room already mind smoke never wait anyone back count night play neon likedigital dream smoking brighten day digits think
Divided Hearts ; Kim Carnes;Divided Hearts by Kim Carnes.txt;wish fall break stand window tellin forget stop color light flashback heart hear conversation reason around lyricsyou climb word divided frame single could two look ground mind divide piece chance abstract cafe leave back night pink neon keep watch wall hearts feeling try
Do It For Love ; Sheena Easton;Do It For Love by Sheena Easton.txt;right fool easy follow deny really cause little tight hold real lyricsdo baby way lid emotion stay matter find thing footstep explain wider door promise feel likedo lift away pleasure show love open never heartbeat another connection feeling prove try
Do Me Ba; by Melisa Morgan;Do Me Baby by Melisa Morgan.txt;meembed alright star big likei give eye alone cold ok far stop ya suppose hold fooling bad baby much till war old strong tease reason around time long want best help sit ever choice please sure empty look season whenever close love room kiss never bring leave wait lay play another lyricshere dream watch feeling
Do You Remember Me ; Jermaine Jackson;Do You Remember Me by Jermaine Jackson.txt;ago need stranger break young eye cold judge forget lyricsdo part heart memory wrong soft time long girl glow erase deep could two look doubt remember love life never dream meyou day recognize change
Don Quichotte ; Magazine 60;Don Quichotte by Magazine 60.txt;lyricsno borriquito crazy si senor panza sancho quichotte feel hello hoy speak please siguen baila brain luchando tambien mister hole quixote likebaila estan ohembed aqui
Dont Forget Me (When Im Gone) ; Glass Tiger;Dont Forget Me (When Im Gone) by Glass Tiger.txt;lyricsyou stop breath care long sake find still heaven im break pain broken wrongyou much dont would everywhere could heart dream stay away wake wrong true forget think love
Dont Get Me Wrong ; Pretenders;Dont Get Me Wrong by Pretenders.txt;something refract fall act mystic seemingly distracted tide rain firework light suddenly mile pass people dont moonlit thunder great wrong walk sea ride reason havoc long explain tomorrow across smile hello everywhere two moon look dazzled whenever shower street fashion wander unbelievable yesterday kind hopeless split play neon upon wrongembed fantastic air meet mode think
Dont Leave Me This Way ; The Communards;Dont Leave Me This Way by The Communards.txt;alive need aww good satisfy survive exist baby dont way heart loving stay free command fire start tender burn lose desire without please set surely love kiss miss leave control full soul understand
Dont Say No Tonight ; Eugene Wilde;Dont Say No Tonight by Eugene Wilde.txt;right something hook scream need give yes turn twice verse put cause little mood low forget song light dont way call romance ooooh ill stay bridge lyricsverse fire vamp fight wo find time girl plan want door oooh still slow feel .. desire tonight please set .... u ii hesistate place close love groove nice repeat chance never wait likeoh sing high straight perigon keep dream watch dom touch phone t.v anywhere true soul try think
Dont Stand So Close To Me 86 ; The Police;Dont Stand So Close To Me 86 by The Police.txt;meembed easy badly warm young stand wet loose schoolgirl marking frustration pet use cough shake famous stop bad classroom half talk dont friend accusation staffroom old strong start nabokov long girl fantasy want temptation inside word car bus jealous close dry book subject open fly page sometimes hurt wait age cry man try teacher
Dont Walk Away ; Robert Tepper;Dont Walk Away by Robert Tepper.txt;melt tie move break name eye turn last far good run lyricsoh song rain hold shoulder saw sun light cut grow dont speak colder shadow felt likeshe memory hear walk word feel please deep could morning picture away moon look close yeahembed love mmm page room tear disappear forever waste purpose lay face neon keep feeling
Dreams ; Van Halen;Dreams by Van Halen.txt;train wing fall eye standin turn ofembed white world run ring losin depend baby behind reach strong truth start bein sight track find climb save black end tune empty picture away dry love sky room tear spread crack ah broken never leave golden high straight dream cry runnin belong must change
Dreamtime ; Daryl Hall;Dreamtime by Daryl Hall.txt;crowd right alright star maybe move fall apart throw corner anybody eye rage stand live turn surprise last movie good wake run satisfy hard care rain saw carry baby people talk way fantasize felt walk wrong thing time girl fantasy plan uh door word stage lie shape away look living love fast whoa-whoa smoke believe overcast dreamtime never cloud floor dream dark man think home
