title;artist;filename;lyrics
A Man Holdin On (To A Woman Lettin Go) ; Ty Herndon;A Man Holdin On (To A Woman Lettin Go) by Ty Herndon.txt;force aisle dear young daughter woman angel good valley bottle hold carry grow goyou fragile hand home hang bank heart drown old holdin memory swim fire fight walk lover lord time side smile innocence feeble desire body year ache clothes lettin deep two tear twenty-two life hill leave daddy river back town sink watch man
A Promise I Make ; Dakota Moon;A Promise I Make by Dakota Moon.txt;breath long want always hold read mind maybe need move life due often forever word baby promise really every likea heart mine youembed may good lyricsgirl hear day walk rule true love
A Rose Is Still A Rose ; Aretha Franklin;A Rose Is Still A Rose by Aretha Franklin.txt;realise least dear void bit break tough dooby twice heartbreak precious sorrow scorn game honey forget tight hold near slick sunshine thorn baby today way tossin darlin new nobody truth unashamed hear sight insecure thing girl cryin always tomorrow lose youth still hit without sweet tryin clothes deep wear lie listen darkness fill doo love mmm else flossin hurt regardless steal life believe enough never leave bring hey flower play may power rise meet pretty man
A Song For Mama ; Boyz II Men;A Song For Mama by Boyz II Men.txt;right even force star teach give yes afraid anything strength queen care song bad would gray downin thinkin heart wrong around time girl want always food side mama inside soulembed feel without everyone oohh could ware drive look whenever fill everything show else love sky tear life comfort never anyone back face many keep lovin day soul understand
Absence Of The Heart ; Deana Carter;Absence Of The Heart by Deana Carter.txt;right something time happen together want kiss lose sit fall apart grant letter deny lyricsi write live try themyou separately every end send missin absence reach emptiness heart inside keep silence figure beside love
Adia ; Sarah McLachlan;Adia by Sarah McLachlan.txt;easy pull fail buy cause hard honey pain innocent betray blame carry talk way friend possess wrong wo matter find born innocence search still tower feel falter everyone since misery could empty away show beauty love finger believe leave adia try change think
Aint That Just The Way ; Lutricia McNeal;Aint That Just The Way by Lutricia McNeal.txt;stumble gentle likei warm give really music put crime world nowhere mountain aint someone person much would way speak gettin reach though guilty time always climb slow feel movin place rhyme fast special hurt tear life never oooooh seem high another touch steep think
All Cried Out ; Allure;All Cried Out by Allure.txt;fool sunday need whoa give break yes alone vain cause hide grass pain fade rain blame astray leavin baby easily ladyembed inferno sorry noisy would way weaken romance confused heart late fire hear wrong green find neglected thing burn cryin want add whoo inside traffic body fallin hello please set apology lie could outside tired pleasure place love oh-oh tear simple often never leave forgive pillow cry collect slowly home accept
All For You ; Sister Hazel;All For You by Sister Hazel.txt;maybe fall sound eye finally turn road cause turnabout hard wondering rain confused youembed blue walk time long always word wonder without blind away figure sky lead pour enough trip prove try think
All I Do ; Somethin For The People;All I Do by Somethin For The People.txt;right something damn bout fifty-two bit somethin give freak admit last worthy put cause thought good ugh honey sixty-five tight stop stick suppose catch vocal week sexy baby bed much waiste talk speak call every three nigga stay ask holdin seven wo track matter lyricsaight thing time want help sittin kissin feel bos roll wasp end could mindembed trippin kick astare show love open ho special mind talkin alittle dubbs twenty-four night satisfied keep floor dream day man ta think shit
All My Life ; K-Ci;All My Life by K-Ci.txt;glad fall stranger finally really yes turn hope precious cause send pray pick sister mother father tooembed god song someone baby way brother every thinkin sweeter likeyou lover lord find around girl la-la smile ever glow promise feel sweet cherish thank close hug everything love life never sing face another praise think
All My Love ; Queen Pen;All My Love by Queen Pen.txt;notice right list even alive breakdown notebook star minute pen move throw freak give headstrong name young eye number hope hour yo window pray use hood top shin wake good line store couch hard grass scar bitch mother queen check stop lab god ball ya e dead light bedroom limit work real cut grow much talk would bounceembed hang every gettin nigga friend bounce first hung felt nobody bridge wrong stash staircase hair hallway virgin practice thing time si sleep dedicate fantasy want always chick attention uh spring ever lil wonder brooklyn feel write thigh draw learn since wear guiding lie morning house place uh-huh close doubt remember hug love else death hurt kiss summer sex sheet chasing bang project enough never match school thinking back thousand night another play frequent crew many keep dream watch blow dress day meet spot try shit
All Of My Days ; Changing Faces (Featuring Jay-Z) UNCERTAIN;All Of My Days by Changing Faces (Featuring Jay-Z) UNCERTAIN.txt;even right aloud eye breathing stand yes turn road loneliness bright shake rain clearly near hand friend rightyou lyricswell walk sight find around quietly breaking smile search confound promise feel look cried sky soon mind shade night seem many keep breathe watch day try
All The Places (I Will Kiss You) ; Aaron Hall;All The Places (I Will Kiss You) by Aaron Hall.txt;right give im wet turn babe zone good mood loveembed moanin okay dyin honey tight theres ya surrender hold light tremble concentrate baby taste neck would every expression ill start hear likeyou lover reason fiending thing long girl want inside erotic body desire thigh single please heyyeahyeah begin away place realize love moan tear kiss believe lip ready never hey wait hot lay back face control night many keep mine cry day man arm spot
Am I Dreaming ; Ol Skool [Featuring Keith Sweat;Am I Dreaming by Ol Skool [Featuring Keith Sweat.txt;cloudy right need teach eye yes hope babyembed last pray dreaming angel good pinch real baby decide talk would call hoax head imagine lifetime hear thing girl want help somebody inside hazy feel illusion kinda please show love sometimes disappear mind life kind forever mirage never night dream mine touch true think
Angel ; Sarah McLachlan;Angel by Sarah McLachlan.txt;sadness easy madness need maybe hereyou pull break lack turn last cold weightless beautiful angel seeps good line okay wreckage hard twist would distraction thief release memory fear find reason endlessness time always reverie second feel hotel tonight sweet glorious peace end everywhere lie empty tired away fly room storm comfort believe escape chance vein enough vulture bring wait silent back knee straight build keep may dark spend day difference arm
Angel In Disguise ; Brandy;Angel In Disguise by Brandy.txt;right fool deny break clue name eye familiar suspicion really music disguise precious babe angel thought game run pain stop god rain work baby involve way call strange lust friend though darlin heart oh-ooh youembed find thing somehow sleep always attention misplace still quite please end could begin importantly away look dry love crazy oh-oh hurt tear guess ready never leave bring mistake lost seem fake foolin beat lovin day meet true fell think
Angel Of Mine ; Monica;Angel Of Mine by Monica.txt;right something whole need move sent hope last send angel share world check saw grow would way mean every first new compare free find thing time moment best help inside lose ever still feel mineembed deep could look uh-huh show love fine breath already mind life different never boy night nothing mine change think
Are You Jimmy Ray ; Jimmy Ray;Are You Jimmy Ray by Jimmy Ray.txt;liberty maybe johnnie somethin jump eye turn wray good line gene shake god feelin baby in-between aretha jimmy fay link walk meaner around leaner want everybody sting ray takin look mess scene dangerous believer lay back slim ta think dreamer
Are You That Somebody ; Aaliyah;Are You That Somebody by Aaliyah.txt;lowkey right west hook goosebump probably bout goody-goody round secret coast need big anybody give really yes hope playa cause trench world east pick good shake hawk trust prolly fever baby people talk would way speak locs weak hand translationsfrancaisare head heart nobody hater holdin wo block aaliyah naughty responsible sleep girl timbaland somebody rock promise feel everyone south bumpin park listen prey show sky fly naughty-naughty sometimes talkin believer va wait japan back boy hat play high keep dirty watch phone day man soul makin ta
Around The World ; Daft Punk;Around The World by Daft Punk.txt;translationsespanolenglisharound worldyou around world
At The Beginning ; Richard Marx;At The Beginning by Richard Marx.txt;need stranger apart remind stand live turn road hope dreaming world stop us suddenly mmmembed flow unexpected would future journey heart adventure start find long want somebody lose end somewhere begin love crazy tear wonderful life storm forever never wait river unafraid nothing keep dream dark true
Ava Adore ; The Smashing Pumpkins;Ava Adore by The Smashing Pumpkins.txt;teeth star apart pull world souls mother god youll crooked bed taste ava whore behind lovely heart head hungry ill gun lover find reason seek time girl always murder ive ever car feel crash without perfect die drink beauty arent mercury never coffin leave count youre dirty apartembed adore pretty must soul dressing child mystery
Ba; Be There by Nu Flavor;Baby Be There by Nu Flavor.txt;swear darling need eye lyricsi shin good lasting depend care sun light bad someone warmth baby sigh till every reach passing stay youembed hear wo rest chorus time long girl always side still promise sure end morning softly fill beside love kiss life believe likejust bring lay night breathe mine phase feeling rise day fell change
Ba; One More Time by Britney Spears;Baby One More Time by Britney Spears.txt;right something need give loneliness suppose confess baby would way sight reason time sign want plan lose still hit timeembed blind show kill mind believe boy nothing breathe pretty translationsitaliano must
Back 2 Good ; matchbox 20;Back 2 Good by matchbox 20.txt;least instead maybe give stand point turn lonely hide good pain catch blame grown work sorry much would way mean head fact phony quiet thing shame want best somebody hell inside wonder feel everyone could pleasure look figure else room leave anyone back goodyou shade hat nothing keep normal try think
Backyard Boogie ; Mack 10;Backyard Boogie by Mack 10.txt;damus even west crowd hook pay whole bar deal shook star birth gots big rider throw khaki remind thangs eye loose refuse paper playa verse yo put cause pause hood oofie top zone game one-oh hawkin sunny worth grindin good upstairs run homeboy mackness bitch shootin crease ya rag thang cock saw nine-deuce real baby behind till hand motherfucker dice every gettin nigga lace three blood sucka thinkin red new rollin homegirl stay free oogie representin usually truce mack rookie around turf chorus c-walkin gangsta californ-i-a hoochie crips want boogie lyricsyeah everybody lose due outro-chorus daisy saturday niggas mix-a-lot save kinda lettin since everywhere die thank click morning two pro nine-seven away trippin earth look sunrise kick duke sky open bustas everyday ho comin composure crack cooky dance chicken nothin bang unh enough kickin leave wit hot clownin school four stripe party t-lee back key control full high straight crew seem inglewood bail hoe keep hustla pocket everythang day anywhere man cool backyard choose jumpin lock
Barbie Girl ; Aqua;Barbie Girl by Aqua.txt;fool star doll brush beg whatever act jump hanky-panky barbie creation world tight kenembed glamor us blonde ken much talk plastic friend fun start walk ride around girl fantasy always imagination rock hit hiya feel dolly roll please sure bimbo woo everywhere undress love kiss life ah party knee town pink play fantastic touch dress hi hair
Because Of You ; 98 Degrees;Because Of You by 98 Degrees.txt;right cure endlessly give eye neither really yes pain rain describe sun sunshine baby much way felt fear around unreal always side lose ever still feel less since could begin place honestly whenever close realize show love else kiss mind miss yeahyou night touch meet day understand
Been Around The World ; Puff Daddy;Been Around The World by Puff Daddy.txt;right represent shady train tongue funny cinnamon corner dividend wrist watchin live playa hahaha woman club world ton far climbin loca blaze check fold video pop e rain dare calm bedroom bad real mile flow family-oriented much rap behind would feds hundred though champagne old relax mercedes culture rapper girl want plan five ridiculous rich climb without black woo goin begin tint uh-huh living producer room kiss mind dance replace chocha hot pack t-t-t-t-t-tell jumpin even eat bar pen freak young hate dreaming mountain honey benz fade trick boo lick la lady brother lace frankly strung new dime bullshit reason around brand championship madd welcome always door sit hazy hit sip word please roll deep sayin could drive look treasure show jones else crazy toll guy refrain bring harlem wait shitembed v.i play crushed b.i. pretty recognize rewind fuck try understand shit girlfriend swimmin star tip beach whatever hope buy hour put little percent okay gentleman stack win someone baby way fat foul nigga whoever vs son ride benjamin message still niggas mermaid money tryin biz cop jealous love dancing sometimes ho simple kind lip never leave mr. gem lay thousand full gs hoe mine must mad lox truck whole remake scream um ten break phd converse yo send drop john low bitch lot cheese gold fuckin us nah thirty-five cream talk men hand t.i gray cum ask swim complexion find time gigolo lamb uh kid rock car quite puff save write enjoy jack mami everywhere die house two drink linen ticklish million place ceiling hipped water rule dry tenement fly throat breath language smoke trevor enough switch macaroni back boy disregard face haha hat rob keep day difference
Believe ; Cher;Believe by Cher.txt;something need maybe move push break really anymore turn lonely good hard suppose talk strong matter around time inside sit feel sad love aside life believe enough leave wait back keep try think
Better Days ; WC;Better Days by WC.txt;early even adolescent damn em among bout shook stressin neighborhood millenium move thirst rider peer ten give conscience foe young sound eye live ticket paper turn trap hope later greed cause digit share far game peep consider good sister run gunplay shake strength hard outsider forget bud lyrics drama check cheese negative trust player us surround bad real spin grow toast lookin rap comrade behind way mean reminisce childhood ghetto strange every guide runnnnnnn lace hopin whoever expose deceased though thinkin raise head infest whose hater stay old plus mutation everytime throughout wrong hear lord main likely around wicked loc time huh together folk bustin lose kid door search ever still family word lil bear showin feel year try respect tryin sprout since jealousy bootsy liquor visible away million look fightin six close answer devil others love street association pourin tear life struggle believe rejection never meal dedication regulate business sledge swearin dollar nineteen-ninety-eight hustle age back face homies runnnnnn another many beer keep cry watch fake touch better spend day spot seekin doodoo change think
Big Big World ; Emilia;Big Big World by Emilia.txt;thing happen open girl yellow rain tear inside big fall nice warm feel much eye miss leave way end cold first outside world fire leaf translationsdanskbig arm around muchembed
Bitter Sweet Symphony ; The Verve;Bitter Sweet Symphony by The Verve.txt;need sound cleanse road pray shine pain slave mould people next nobody free hear find ever ta feel tonight sweet money end clean die bitter place million melody mind sex life violence different vein never airwave sing knee symphony silence meet day recognize try change
Black Ice (Sky High) ; Goodie Mob;Black Ice (Sky High) by Goodie Mob.txt;stuff roman stupid yellow alive bout sunday sustain neighborhood flexing village beep really twice cold cocaine slang hall board player real taste flow rap mean caper winter highembed wedding stay old steady level explain past feel cook black eardrum bite squeeze hole away snow woke close gipp sky quick room life lend satisfied phone fell home even something pay bar fame coast ice dip act solo lips cheap window weapon wake chapstick forget b-i-g feces fade catch work lookin church typical blue around sideways writin holler roll sure bent adapt could boi yet earlobes comin sale reign indulge miss bring arrive individual yep sucker play many dream rhymin ooze rice boast man change shit lurch chryslers secret grey simp bob turn shoot verse put beautiful good brown quit december privilege pertain holiday people way abuse call every nigga temperature land iceberg wrong green pimp strictly ride dilapidate tall lose dive ever still niggas cash flip fucking class pyramid flick job sometimes piece happens never nippy key hue november think whole buicks move warm james break slack paper jerk bulge hibernatin pick game refresh hard low menthol countryman tight degree bump shoulder sun thirty-five speakin talk friend hear mutant fiending thing time long step search tonight slicker jack throwin die homeslice slip thus dry no-nos knowin summer do-si-dos wood beneath bacon back boy high dough keep watch circulate wall touch meet day mode laugh
Blue On Black ; The Kenny Wayne Shepherd Band UNCERTAIN;Blue On Black by The Kenny Wayne Shepherd Band UNCERTAIN.txt;thing right dead scream tear tongue ice skin tip fall push chill much match black bring hey whisper alone turn mean hand jack shove river undone cold back lie night blind truth blue touch fire bone run slip wrong man joker blackembed change
Body Bumpin Yippie-Yi-Yo ; Public Announcement;Body Bumpin Yippie-Yi-Yo by Public Announcement.txt;doin yippie-yi-yo-yippie-yi-yea-yippie-yi-yo yippie-yi-yo-yippie-yi-yea wish move freak rub yo cause hmm dancin mood sister tight bump stop care real baby lookin behind freaky yippie-yi-yo bumpy holdin shout around likebumpin press time thing hopefully girl creep long want uh mama everybody door hit feel body tonight bumpin n uh-huh close doubt love mmm room groove mind grant dance grind never bring night play floor bodyembed makin ta
Boom Bye Yae ; Reiss;Boom Bye Yae by Reiss.txt;even em need murda give pull sound really frabz alone turn shoot member yo hun hate x wata use bumbum oya mountain valley run secure ya hold sexy baby flow till rate every lyricspatoranking friend fun whayasay fit nobody stay badder gun fire thing steady time sayembed burn shaydee girl want everybody wonder feel body bum fountain resist sure .... killer stair close rule cos kill love boom counting yea ye dance hill never back boy pon co keep safe floor rude dr. dutty wine ta bye
Breaking All The Rules ; She Moves;Breaking All The Rules by She Moves.txt;right bit break turn put little run anything stop care us lyricsif behind way runaway nobody around chorus time together want everybody door knock away chorusyou place look rule love mind ready never wait back night another nothing feeling anywhere slowly
