title;artist;filename;lyrics
Angel ; Jacquie Lee;Angel by Jacquie Lee.txt;bar a-doodle-doodle-doo star gal grin name point music vain angel bright dancin game lonely band neath honey doodle-doodle-doo front brown playin guitar lyricsthe rain light stock gin a-pom-pom-pom-pom-pom-pom-pom lady hand string romance thinkin heart head discover middle old blue hear walk start burn trade neighbourhood want circle inside smile rainy coz feel mystical glove lee paint streetlight empty drink sad georgia devil love careless disappear magical kind hollow shoe pavement sonny cheer town night play melancholy spend pretty blearin wild think home
Animals ; Martin Garrix;Animals by Martin Garrix.txt;animal translationsportuguesanimals fuckin
Anything Could Happen ; Ellie Goulding;Anything Could Happen by Ellie Goulding.txt;secret palette need fall give name eye cover yes human hide anything wreck color hold baby grow war youembed truth fight find waist together write year since could darkness everything happen breath panic guess strip river try think
Anywhere With You ; Jake Owen;Anywhere With You by Jake Owen.txt;right west swear bet maybe anytime aww road send ghost travel top pick california hide good mountain run care desert map light bag idaho real baby wide bounce trailer middle old youembed country ride around long girl virginia packed settle sit ever word holler could house two view snow fine mexico open back town breeze lane postcard dream double-wide anywhere spot wild hair
Applause ; Lady Gaga;Applause by Lady Gaga.txt;right scream fame read give stand live turn overheard put gong critic pop us a-r-t-p-o-pembed light suddenly real baby way hand theory art woo-oh-oh-oh wrong find thing culture sir second bear crash saying woo koons could applause loud away a-p-p-l-a-u-s-e love translationsturkceportuguesapplause guess iv vein bang nostalgia wait cheer applause-plause touch geek
As Long As You Love Me (Acoustic) ; Justin Bieber;As Long As You Love Me (Acoustic) by Justin Bieber.txt;silver rather even issue need wing give stand point starve shoot homeless use world top acoustic rendezvous grass broke gold god trust steppin camera us platinum work limit ahead someone baby stress people hova hand every though fit heart new greener spell ask fight argue soldier billion start seven green frown thing time long girl together want always best side uh smile second feel without could place view water yeahembed love sky fly bother scene destiny couple chance hey back cruel face keep dream cry sense hallelujah beat tryna day true child pressure
As Long As You Love Me ; Justin Bieber;As Long As You Love Me by Justin Bieber.txt;silver rather even issue need wing whoa give stand point starve shoot homeless use world top rendezvous grass broke b-i-g gold god trust camera us platinum work limit ahead someone baby stress people hova hand every though fit heart new greener spell ask fight argue soldier billion start seven green frown thing time long girl together want always best side step smile second feel without please could place view water love sky fly bother scene destiny couple chance hey back cruel face keep dream cry sense hallelujah beat tryna day man true child pressure
As Your Friend ; Afrojack;As Your Friend by Afrojack.txt;wing fasterembed fall stand live anymore put use wake care bad poisonous today would lady mean friend next heart ask fire thing time everybody door lil feel tonight molly ma-mama look hop love fast open fly spread guy party high drunk many dj watch edge label man try pressure
At Last ; Will Champlin;At Last by Will Champlin.txt;rather company right stuff among fortune nastasia tinkle benefit vassiliostrof amid tongue woe funny german ivanovna dear thirst consciousness ashamed disreputable knowa serve order simply number eye jump aglaya pace horrible live really content strike cheek road express throng sofa twice woman quickly coat speechless voice proud wrap scorn world truly delight far quarter drag nearly offended chap. moujik ruined hall innocent father pond n-no fold distance care trust blameless dare stomach rare fever saw tremble propose bed much would reply rememberit behind mean respectable gang horror climax strange meddle kitchen hundred forwell elder brain obey tongs fully goodbye though champagne funnily desperately felt consent rescue old fact stay late calculation shout along communication offer walk likely doctor girl explain five follower add side best everybody bow honour worry awayget rich itsay good-bye dash without despair disorder bewilder cook whisper surely assure except wept develop begin retreat rogojin especially drinking address blurt away amazement authority ivanovitch kick sad considers strain beggar fur fast happen quick console log room alexeyevna vow philipovna yell tear action kiss disappear already mind burst bewildered life finger sort believe nice caught education portrait observe image originality several accompaniment mouth bankrupt freely rave four enemy excitedly unite prince age remarkable self-respect pack salaskin relation attempt conduct silly collect sense rise leaf table choose fell unseemlyyet letter hurry home h dreamer eminent even crowd something thirteen wildly fool exclamation round idea wish birth march stretch character remind give act kind-hearted lack daughter familiar ejaculate tempest cover neither stand authenticity point embrace sighed charity latter last motionless worthy esteem present newspaper bequeath conscious consider recompense glance sister gate dose anything shake forget afterwardswe seize diamond suppose protest catch gift hold wretched work concentrate lick continue pant japanese meaningless unexpected invitation lady commence brother estate revenge joke expression literal similar great herebefore mount seat new goodness whose youit pearl free concubine fire insult lifetime vaguely gania katia immodest around screw moment youwhy quality laundress alarm impossible always sharp cross entrance-hall shrug door settle sit second feverish washer-woman eh word nurse prepared soulas covering bear short afanasy altogether year roll rush witness sure .... appear testament since contain deep lie marry could thank crawl totter fish approach paradise stair afterwards ear heave bitter ruin look paparchin remember rip rapturous others beside private else yet death owndo soon sum lament despise refined switzerland often indulge immensely waste ready incredulous bring business wait tempt anyone muishkin hurrah gracious sledge party merchant redouble knee dummy affect certain seem straight dropsy play another nothing upon able many safe glass cry recollect dream abominable may courage blow feeling question spite adore possible justification gather boast man pale ptitsin arm try wine change child earnest understand accept dreamt cloak downstairs flame poor teeth outer uncut star badly follow need righthe push throw drunken deceive pull arrangement bit grey outwithout foolish prison murmur sens yes ardalionovitch turn afraid accidentally buy shoot fix hope put hardly joy reassure beautiful use comparison excitement nearer thought remark little gasp petting annihilate gavrila good congratulation run doubtless gentleman ha poker jest spirit gladly sooner sigh.embed queen ordinary god surrender portrait-face indicate ferdishenko within perfection conclude suddenly evaporate appeal expect helpless cut heaven pursuit evident flash insulter aha suffer half painful almost husband sentiment way part drawing-room call every note head heart drown lame commit blush ohdamn son rake parcel twelve stood bargain louder help become sir fancy actually general sovereign lose smile bargaining death-like ever still staring moral combine bell everyone set respect money glove blackguard marrying princess absolutely course ephemeral guest readykeep towards unable flattery ground packet restrain everything devil whistle love reasoneverything bride open directlyhe choke sake delirious entirely you-well couple marriage piece starvation fond burning lip harm fainted bare wring bedlam never groan leave gaze thanks deject forgive lay tend silent thousand pasha solemnly foot seventy-five evening breathe dirty mine mixed ironically pocket fellows seventh ekaterinhof must think mad happy hopelessly whole swear deal sheis rear minute exchange anyhow servant trial move fall inexpressibly ten positively regard wife admire glare effortsin admit paper nonsense overheard overcome month rouble white send congratulate frowning laughing generally sha pick drop honest trouble totski merry necessary indeed secure low event lot mother front reproach troika shriek thrown us satisfaction continually shoulder hurl moscow receive snatch gradually ivanovitchand irrevocably disgrace ecstasy vent week however laughter sorry situation talk men word-i leader speak nowwell happiness hand hang fireplace three friend perhaps newly-acquired reach chair first next mea emotion wrath imagine relieve ask truth thereby handkerchief farthing start hear guilty sat wo madshe matter either find brow possibly thing time shame quietly burn aunt creep long hearall together large katia-pasha realization step unquestionable slight reflect threefold muishkins horse butlost lebedeff shortly recall birthday quite bewilderment evenall senseless write tonight inheritance single deprave mutter require clothes idiot die mixture morning ii minuteit two house drink pleasure place million view softly bank-notes agree water colour fill beauty fine nephew pfu nature throat scene understood astound forward ceremony intend frantically twenty-five success gain smoulder wood fellow depth hey daria shall ought histhe sleeve back monthsnow face therefore bliss drunk hat stun high fantastic keep widower watch intent touch better martha day soul expense wild laugh
Atlas ; Coldplay;Atlas by Coldplay.txt;gold tense sometimes hurt saw sun wire bow search smoke caught heaven carry way road hope explode bend note world dragon far away gun fire atlas hear must lord show slay
Aw Naw ; Chris Young;Aw Naw by Chris Young.txt;early yall shut girlfriend nawyou anybody im eye fore naw turn buy shoot coat shot pick jean didnt song suppose hold saw aint cut patron would mean hang cmon ill stay aw start walk hear wrong around steam time long girl across somebody door fault itll tryin paint weve house drink look oughta show crazy happen dance halfway leave hey boy bacardi night floor dj blow try ta lock think home
Ba; I by Ariana Grande;Baby I by Ariana Grande.txt;even right complicate hope babyembed thee good oh-woah-woah anything twist tongue-tied soundin feelin insane real baby talk every heart ooh-woah start matter around time explain inside ever oh-woah word translationsespanolportuguesfrancaisbaby sure deep could everything love crazy straight keep touch possible feeling tryna try
Bad Ass ; Kid Ink;Bad Ass by Kid Ink.txt;even irrelevant humble cup swear host martin olu cabo bet big move fall whoa wale royces young familiar wet letterman turn chase trap hour woman coat orleans cold fourth movie ghost world drop city good insta-ham run mac okay bottle hard section victim bitch silicone gold negative ball devour firework fuckin hold badass foreign work ahead feelin bad real person half necole sittin fat heat hundred nigga though new rollin nobody hater hella old sedative chokin ask late fire workin -- post purchase around flood girl meek help motherfuckin relative broad chick uh dope ballin rollie insta-grams ever pole rich doe niggas slow insta-bands naps feel fee dash lift jamaican roll cash money sure elevate throwin killer sweat park ink bent milly cake goin mill weekend could dog house loud flex look ash personal pot show love deserve sky outchea fast throat important room uhh tear couple cat life pas double p talkin shoe instagram ready bring leave bass geechi back pyoom flower rim homies night high confetti weave evening smith-and rat turnt slap watch rerun air power wall pocket pyrex acrobatic question cool man fuck try change shit
Bad ; Wale;Bad by Wale.txt;heard least humble court probably suckin issue teeth suck gas need big beg whatever fall somethin break number fore really admit ridin yo put cold hood problem game date anyways good rushin couch judge indeed pose front queen ya feed trust us hold nah lake smart feelin bad morn bed baby much rap yepbed mean college call gettin make-up nigga fun literal rough thinkin heart hater emotion commit stay quiet workin havin callin sea perm wo lord nose around thing shore girl want monogamy motion leg actually dope pride boatload lose past still ocean holler slow promise nooo sure deep wear goin sayin goddamn approach winter-time thug look fiend irony shower love open threat hurt kiss mind sex prevent sheet physical never leave conceive startin sing nope nevermind seem play neglect cell floor bomb sense feeling tryna nopebed mean-ass fuck prove saint ta shawty think
Bad Day ; Justin Bieber;Bad Day by Justin Bieber.txt;easy big alone cause sympathy line hard lyrics bad baby would part goodbye woah walk wrong moment time girl dayyou could away love already mind life waste never leave hey nothing breathe day unpredictable think
Ball ; TI;Ball by TI.txt;right whole dyke bar deal bloody tunechi stone ice tip big rapping whatever throw pull im break thangs young really ticket trigger turn buy woman club cause killin buddy shine good okay bottle shake ted hard dawg section bitch lot stick ya chain care ball thang pop stack g manicure salt rico light aint bad elevator baby dick much talk behind way fat shaker dice every nigga fun wipe toe red gun free fire walk hoppin aaliyah ride around grab thing rapper long girl trump motion packed pussy ballin uh door horse niggas slow l ayy bunch model frog roll money bucket molly piss none woo raw donald novacaine could dog mula boosie drink look hop poppin kick show dart love fly open super bundy ho audemar blunt t.i. couple yea stunt meal bring lambos thick mouth soulja back key face haha pack drunk full v.i play flag hoe keep wall may ferraris air spend tryna slim pretty day muddy must drill ta mad bust hair
Bandz A Make Her Dance ; Juicy J;Bandz A Make Her Dance by Juicy J.txt;pay condo cent spill need remote stretch mike-will-made-it throw give im break ratchet wet loose vip put club use dancin band honey twerking bitch broke song rack tippin clappin stack aint bag bad trippy income dick lookin dont roof hand bandz poke every banzs nigga three friend shit rollin lucky start hear slide grab long atlanta rent clap chick pussy stripper nia short pole rich hit still niggas showin rubber atm kod juicy cash money paint j drink crib poppin handsembed loan twenty couple drug dance nasty strip leave bring magic back shes control dome bend straight night floor air lovin spend shawty hair
Battle Scars ; Lupe Fiasco UNCERTAIN;Battle Scars by Lupe Fiasco UNCERTAIN.txt;probably stupid alive scream wish maybe break medic point alone hope send outweigh zone frontline good shake scar forget tom tank stop fade song wound hold us within work win bad stress much post-traumatic shooting friend war unknown felt hank locker fire fight lover fear thing medicine rifle heals sign heal together impossible best uh ever fighter feel cupid body write armor set arrow nod shield could properly hole away ruin spree sharpen look uh-huh hop close ground battleembed love happen drone hurt never odds bring leave enemy back full battle another keep poem touch vest beat phone tryna try change home
Beat It ; Sean Kingston;Beat It by Sean Kingston.txt;right even something read need loyal dem bummy eye wet alone you-you-you-you cause problem baby moss talk would call kingston nigga though boost team green di wo post time girl want uh pussy self-esteem settle mandem fi ocean please roll money lie picture drive breezy look crib dude close book sky fly speed already instagram enough never guy leave hey float back high nothing beat phone spend try ta bye gyal
Beat This Summer ; Brad Paisley;Beat This Summer by Brad Paisley.txt;right bummer beach whatever stand live cold babe window top trouble line settin hard sand stop stick song hold sun heaven baby taste way hourglass hand bounce great first head puttin youembed wheel wo find around moment long girl dock always wayfarer ever ferris feel bittersweet roll end away look slip oh-oh-oh-ho living street fast boardwalk yet tan kiss already mind summer blowin leave keep wind air seashell beat day leaf anywhere true hair
Beautiful ; Mariah Carey;Beautiful by Mariah Carey.txt;darling beautifulembed yes doesnt cause thrill beautiful bright good run tight jean stop care bike skin aint light baby moonlight dont mean fair cant red middle lord ride thing always smile worry feel til undressable hop kill oh-oh pretend kiss mind ah dance back youre control night wind blow anywhere fuck hair
Beautiful Pain ; Eminem;Beautiful Pain by Eminem.txt;swerve disaster right even stuff flame whole alive scream melt gas wing push throw corner warning eye stand prison standin dirt resilience turn inhale put progress cause fireproof minder beautiful use bright little curb world good wake settin scar survive pain stop ya firewood barely pill mourning wound pedal light process work grief bad focused weather damage pass lookin today inferno painful half behind would swallow mean brighter roof weak sigh poke heat every assertive goodbye though extinguish steer lightembed heart new shit lucky fist thornbush translationsturkcedeutschbeautiful fire fight asthma start nose find avert exhale thing time although burn heal murder tomorrow rose side thunderstorm hell inside withstand past still bleak re- hit climb livin feel curve set end learn deep phoenix chillin motherfreakin retardant die could begin morning faster gasoline look ceiling healing tornado ash rebuilding everything kill permanent happen yet fly quick convert sometimes seal hurt tear steal life yesterday building heel piece smoke kind pullin remain never return match hopeless perspire willing relief forgive beneath ablaze back familiarized seem weep foot cell build casket chapter enormous floor breathe watch wall may mine feeling seep day rise smell change burnin leapin
Beauty And A Beat ; Justin Bieber;Beauty And A Beat by Justin Bieber.txt;eat incline need big move letter ten young eye rrr buns tour ticket music buy beautiful minaj little world east decease line confession forget bitch ya priest baby every ayy-ayy-ayy billion nicki whoa-oh-oh thing time sign girl want uh rock bow hit feel body wiener tonight complete beast justin money ink selener could show beauty love fine street bieber ether life never hot party keep mine beat ta
Beer Money ; Kip Moore;Beer Money by Kip Moore.txt;rocket onembed scream gas hope buy last radio little nowhere wake anything honey speaker stop stick barely us light work week baby taste almost every raise lucky stay around burn sleep hell car tonight roll cash money field end morning jail hole away drink kiss dance escape enough never town night foot beer dark blow pocket meet ta
Begin Again ; Taylor Swift;Begin Again by Taylor Swift.txt;early funny christmas throw pull james break stand turn month last movie put wave little hmm record mirror againembed song expect almost talk story strange every shy chair first thinkin head late translationsespanolportuguesbegin walk start eight block time burn girl always help kid headphone ever family past car single end deep wear begin wednesday love breath comin laughin taylor heel nice cafe never bring back high many watch spend meet lock think
Bellas Finals Price Tag  Dont You (Forget About Me) ; The Barden Bellas;Bellas Finals Price Tag  Dont You (Forget About Me) by The Barden Bellas.txt;right pay tag minute need move give percussion name alone put little world good trouble ugh advantage hard forget endless queen stop price care givin us are/party la sexy insane baby cha-ching would way hand call bellas excuse first tag/dont truth amazing la-la-la-la hear walk wo around grab thing sleep want tomorrow somebody everybody inside smile second wonder everything/just tonightembed promise feel lindsay tonight flowin money blowing tip-toeing could princess u.s.a./turn drink look la-la-la-la-la-la-la perform doubt everything beside love sale /give growin dance lohan u.s.a. leave final ba-bling hey wait party seem night battle play lap keep may beat hustler change lock home
Beneath Your Beautiful ; Labrinth;Beneath Your Beautiful by Labrinth.txt;right fall broadway jump beautiful league top ivory good okay ohhh stop hold carry behind would hand boys hear wo long girl translationsbeneath inside oooh tower climb feel tonight please perfect could scare away show hurt beneath boy high build wall try
Berzerk ; Eminem;Berzerk by Eminem.txt;least picket rick stupid bloody bar powerful magician styrofoam chess pen gal bang-bang need whether crispy kangol throw shithead volume khaki fence break jump anybody wet yes mcing turn vial thai v-v-valve-valve hope alone coat bish potty cricket mate dumb far berzerk game cough wake t-t-towel-towel kardashian critic low bitch hard syrup ha-ha broke check stick bangin ya rag thang addiction how-how vinci pad smart asleep mathers baby pigment grow a.m sorry way impale mean swallow call future huh-huh translation friend lace cologne though note toe art heart valve birdman slowin plus espanolportuguesfrancaisberzerk shout start sick hear fresh track fresher mc hair ugly grab yowe k-fed find press cargo long girl codeine tomorrow dang-dang everybody rock kid ham past still short pow-p-p-p-pow word car feel body marshall discourage set money tryin aftershave bucket paint since scratch house loud vintage knock vialsembed pow unless look kick stimpy translationsturkceeminem gym show rhyme love baw crazy hip-hop berserk quick crank ho beard towel absurd drug siree life guess faint chica blowin shoe pe enough monte carheartless bring bass mouth lather nike soap vinyl da enemy ren party back fixin jam dang borrow night straight public wow-wow mayhem carlo mixed bozos palewait question slim birdbrain kendrick dress fuck wack weird fell lamar man think shit
Best Day Of My Life ; American Authors;Best Day Of My Life by American Authors.txt;star li-i-i-i-i-i-ifeembed big stretch whoa give jump midnight clouds window bright wake sun limit lookin hand call friend wooh-ooh-wooh monster hear burn epiphanies best everybody lose wo-o-o-o-o-o-oh howl crash feel please outside loud moon possibility look everything sky life dance never li-i-i-i-i-i-ife back control night high dream touch day soul ta
Best I Ever Had ; Gavin DeGraw;Best I Ever Had by Gavin DeGraw.txt;crowd wallet west even fe star vertigo coast melt read soda neighborhood maybe gypsy fail carolina name stand skelter world sameembed lonely savin drop california line massachusetts stick ya god africa rain desert catch saw sun cigarette someone hipster pass call helter dakota reflection war though head jesus late usually wo find medicate join sign virginia explain best inside alcohol lose ever car save year clean obligation groom north antarctica picture alabama place look kill love sky clone sometimes drone disappear smoke oklahoma bathroom miss algebra hey relate minnesota night full straight interstate neon many wall phone day santa try think home
Best Song Ever ; One Direction;Best Song Ever by One Direction.txt;something ow maybe give name hope guard everembed line forget song way mean every three heart walk wo translationsportuguesbest dentist best door ever past woo two georgia remember kiss already steal dance never mouth daddy back night straight dream dirty rise wild think home
