title;artist;filename;lyrics
Any Ol Barstool ; Jason Aldean;Any Ol Barstool by Jason Aldean.txt;crowd coke think stretch throw break finally flyin wonderin little thought far ol ring hard downhill barstool pedal bad bed baby half way new drown rumor stay ask truth king hear slam size find slide thing blank long girl sittin metal door feel jack tryin sure hell-bent crazy slideembed hurt guess smoke leave party town high straight hidin source ta fillin home
Ask Me How I Know ; Garth Brooks;Ask Me How I Know by Garth Brooks.txt;fool swear maybe fall beg push give put freedom buildin anything shake stick song hold feelin way felt head ask start wrong wo find around thing time girl always best pride inside settle set tryin end away rule figure repeat never leave onto knowyou back another wall stubborn day meet spendin try ta space
At My Best ; Machine Gun Kelly;At My Best by Machine Gun Kelly.txt;findin even tissue swear issue alright need apart fall anybody break live turn failure little hide good wake run gentleman scar lot pain check gold feed quit bleed song their-self us feelin vocal bad aight would way speak lady great heart head stay shed shout fight message moment always best help uh exhibit smile kid highlight angry feel write year please goin waitin could scare away look tearin close show love deserve mess everyday numb hurt tear behalf life remain never leave ohh mistake golden keep mine dream cool makin true letter try ta
Attention ; Charlie Puth;Attention by Charlie Puth.txt;doin right maybe name standin dirt hate thought ya win la expect someone baby call every gettin heart new start huh want attention woah-oh tonight sure throwin love hm-hmm already ah translationsdeutschattention never hey party face mine regret runnin dress perfume think home karma
Awful Things ; Lil Peep;Awful Things by Lil Peep.txt;meembed obvious scream move fall name turn last race ruby teardrop city chest diamond rearview us near carry would till heart head memory find thing burn girl help attention stage feel without tonight two favorite away tension awful whenever love bother speed breath nothin leave gothboi gem lay back translationsturkcefrancaisitalianoawful nothing dress jumpin
Back To You ; Louis Tomlinson;Back To You by Louis Tomlinson.txt;even scream tie move whoa corner give advice put hate thought game drag hard forget drama pain stop pill bad someone cut baby stress laughter addict would way hand call friend felt youembed woah bullshit wicked always ground answer kill love else numb kiss mind guess never ease back keep day fuck try think
Bad And Boujee ; Migos;Bad And Boujee by Migos.txt;company right rick coupe pan stupid seclude macy watchin really boobie club choker buddy drag hide coolest rackaids sluttin rrah ya trust pop rain duckin saw bad segway flow neck much gang luck hundred offset though nobody old shooter girl want rich cook ache wifey woo voodoo back-ends fast skrrt collar grr comfort chicken brrah lotta four float river bae thot jumpin tissue clout ice suck bird dat brick booby act give young ridin bath hate ruler gate bone raindrop shootin diamond song ashtray trappin sack droppin metro two-piece new bih plus blue gun fire polskiturkcebad translationsportuguesitalianoazrbaycanca track around sleep always whoo dope rollie door jacuzzi glah frog shoppin somewhere winnin dog wow drive look brr hotbox show private savage cooler diamonds nothin introduce blaow wait magic wakin grip crew play safe cry fuck makin try space uber ratatouille reload dyke usual drop-top cookin hundred-rounds pull choosin trigger shoot put ghost use race quavo good run subway god aagh bougie dabbin suicide dick today way fat roof call hangin uzi gettin nigga holdin post rake whippin huh nutty bustin still nawf phew stage lil niggas ayy cash money countin boujee hop devil ho blunt kind cudi pew-pew-pew instagram drip never thousand crockpot hoe fake spend muddy switchin lock damn whole swear ruthless big move ten somethin break courtside loose paper dab trap loose-leaf send drank low bitch playin cheese rack fuckin bankroll talk rate gray holster smash cookie lamb uh kid rock hah clothes ak two pot grrah clone drug pour national strip gucci hey draco back count boy face keep wall beat day meet muller smokin
Bad At Love ; Halsey;Bad At Love by Halsey.txt;eye finally live really music afraid thin fix white frustrate little worth california london line bitch fade blame bad taste lookin would way mean call home kitchen dinner friend history walk lyin thing time girl want always best michigan plate rid graduate jack garden attitude deep jealousy could away state look love cute kiss believe chance never guy wait mistake back boy mine ooh-ooh feeling ohembed fell translationsturkceespanolportuguesfrancaisdanskbad think
Bad Liar ; Selena Gomez;Bad Liar by Selena Gomez.txt;happy even brush big give amenity use chest mirror pill actuality subtle reality coy bad someone baby call every ooooh next art fire king walk size fear possibly time want across rent attention still focus liar tryin paint serpentine could liarembed fraction place look troy else love street happen room kiss distract disappear mind guess wait face battle play nothing build dream watch translationsportuguesfrancaisbad touch feeling tryna day space think
Bad Romance ; Lady Gaga;Bad Romance by Lady Gaga.txt;ah-ah-ah rear need schtick move rom oh-oh-oh window ton ra-ra sand bitch drama catch work bad baby translationsespanolportuguesbad romanceembed revanche veux hand horror revenge romance friend je free sick walk lover ugly et long gaga want roma-ma uh la-la ra-ra-ah-ah-ah write could amour design psycho everything love crazy fashion oh-oh-oh-oh-oh kiss disease passion caught roma-roma-ma leather-studded hey oh-oh-oh-oh back mine touch criminal ey vertigo ta
Bad Things ; Machine Gun Kelly;Bad Things by Machine Gun Kelly.txt;even vixen complicate teeth scream give young eye tatt live cause voice little drop good okay couch scar losin pain bad insane would way suffocate strange kitchen unique nail head matter thing together explain want always religion inside feel body scratchin paint listen novacaine shiver numbs picture look whenever close love breath drum numb wherever kiss complicatedembed mind drug life heel sheet lip forever nothin bass hip back face night high nothing sink keep breathe dream touch pretty wild think
Bank Account ; 21 Savage;Bank Account by 21 Savage.txt;case even right boss whole cuffin ow chopper gas jiggy pull give siggy wet really blingy chase buy shoot yo triple put lacoste send ghost ruler neiman mag mil bling max tennis dawg bitch plug ziggy playin bastardembed chain god catch proceed cock nah chingy translationsfrancaisportuguesbank light bad real reggie dick talk bill fair dumpin huhyeah nigga bank chair raise copy new head plus gun harley asthma walk -- block dunk shooter careful want moncler caution cross mall sting clipumm busy lil hit car bear body eel black please casper jacket wear mill dog jail faster house wow titty laurent homicide ash kill fur street fast action cute tear glock account ah smoke matte nice skreets yuh chicken hill bastard gucci ready tweet bil draco bentley sucker fifty face straight play ruh-rah keep spend tryna fuck spray saint marcus wild mad skrrr shit
Barcelona ; Ed Sheeran;Barcelona by Ed Sheeran.txt;right something familia solamente move senorita viva carino waistline eye music nina beautiful send bright shin bottle otros amo god care sangria sun la spin baby mediterranean moonlight adoro hand vida left blood red mi rhythm free mamacita around si want barcelonaembed lose reflect saturday las rica feel tonight siempre los somewhere two drinking place close dancefloor love street ramblas fly sparkle pretend destiny summer guess dance barcelona bassline vivir translationsportuguesbarcelona leave nosotros sagrada tu night breeze foot dj te beat meet choose fell wine aeroplane
Beast Mode ; A Boogie Wit da Hoodie;Beast Mode by A Boogie Wit da Hoodie.txt;even right coupe pay swear tone follow fall throw swisher lean freak comfortable daughter hoodie really music turn nba last yo realer use little strap dancin tuition band hard ring forget famous bitch jean diamond chain kong song pop catch mix pill us pinky rico bad baby neck almost home gettin nigga though new rollin wrong walk wo afford pistol supreme flood time cheat huh girl want boogie ballin rollie everybody rock rich beast body crunch w limited mothafucka milly could smilin faded two picture kick close louis yeahembed love ho chrome drum puerto edition glock smoke code hong amiri four bentley party face night turnt mike patek slap keep hoe power beat phone spend pocket mothafuckin fuck man pnb mode ta think shit
Beautiful Trauma ; P!nk;Beautiful Trauma by P!nk.txt;wish remind tough chase last beautiful punch bright wake run bottom barely pill us blindly slash trauma stay fire find thing time holy burn long dope rock feel body hotel frame everyone tire friendly perfect die could nightmare hole remember love mmm lit mess laughin drug chasing nothin chemical leave night high keep wall blow feeling pretty day fuck choose lobby
Beauty And The Beast ; Ariana Grande;Beauty And The Beast by Ariana Grande.txt;beastembed time even least scared song oh-oh barely translationsportuguesfrancaisbeauty somebody sun ever finding prepared ayy beast bittersweet neither hey friends surprise sure strange learn certain bend tune little mm-hmm-mm east tale old ooh-ooh woah rise small wrong true unexpectedly beauty change rhyme
BED ; Jacquees;BED by Jacquees.txt;billie damn deal bout woe b need throw give kanye wrist really quees cause bitch jean front ya rain ex-hoes wanya bad real baby dont way hundred nash actin michael b.e.d. sick girl always rollie kid worry jackson money end chillin fraction look mom rip show yeahembed love fashion action moonwalk grind never b.e.d back keep hoe ready-set-go spend fuck slowly ta think shit
Bedroom Floor ; Liam Payne;Bedroom Floor by Liam Payne.txt;heard something act break fix hate lonely ring bedroom real baby much talk call every friend lately thing laundry want always clothes iphone jealous brr yeahembed different nice bring floor dirty touch
Beibs In The Trap ; Travis Scott;Beibs In The Trap by Travis Scott.txt;adidas condo translationsespanolportuguesbeibs need frost soda throw pull eye strike ridin trap coca white demon hood aod spotlight jolly city mood mountain line trapper bottom ring nicole bitch lot light anna real high-life bros flash lookin xans nin nigga three toyota snortin toe rollin free hear eight wo nose main ride around rapper girl want text help rancher touchin indict mmm-mmm-mmmembed pussy door versace night-night black sweet swipe sure clothes peace molly bite nightmare parent drive snow crush water kick close poppin lambo bieber sleepy lit crazy ho couple pour nice stix guy leave bring mmm-mmm mmm-mmm-mmm thick fiji accountant party back key snipe straight watch service feeling phone tryna liter fuck change lock sniffin shit
Believer ; Imagine Dragons;Believer by Imagine Dragons.txt;crowd flame shook heartache fall break master young live turn last dove hate send mass believerembed ebbin spirit pain grace rain third feelin would way speak future brain blood first head drown oh-ooh chokin fire hear sea message thing inside second ever word write inhibit tire limited bullet could translationsturkceespanolbeliever sail drive look hop ground ash prayer beauty love fly open building lesson life sulkin vein believer never sing cloud age face build poem feeling think
Bella y Sensual ; Romeo Santos;Bella y Sensual by Romeo Santos.txt;el hasta amor enfermita tres ser soy tiro big puedo escuchame opcion dy fino nos otro pina solo mia-ia yankee veinte ticket quiero hitmakers de quiere yo una tengo tiene falta rusa su cama yamilette liga falla romeo gusta swing escojas amanecer fenix vengo estas bachata muy dame es porque necesite ring tercero eso oye sobrenatural hola e loquito nicky brilla la real baby pregunto comun curiosidad invite punteria-ia algo ese n-i-c-k serenatas medio barrio apuesta quien mi mejor king hacerte por dime mamacita medium cuando dama que hago seras conmigo en si impresionarte zumba amarte travesuras reconoce second las acompanado mujer ponteme poeta como bos habla esta lamborghini los escucha conquistar poesias mami dejas fama ganas para papi pelicula jugo hace sere con ni tipo sigo dimelo bonito lo holla libra loteria un sensual calle tienes chico building salvaje ah dueno sol enloquecer ready oportunidad robitussin loco doy va nosotros desubiques putin miremos tu gana quieres robar jam hay combinationembed nadie conviertete golden trilogia tamo bella decision servidor tatuajes atentamente llevarte pero te pique da-ddy vuela dificil tenemos siendo trae tratarte se uno compite aqui labium
Betrayed ; Lil Xan;Betrayed by Lil Xan.txt;sell right damn viciously whole wish heart-shaped need outta insta really turn hate gay johnson good run bitch bobby feed price pop betray dead foreign lick energy taste dick xans talk friend youembed sight history son around holy whip huh skittle trunk want squad sippin talent pussy still ayy hah flip pic mention draw yikes listen grail mistress dude kick evil love street open yet ho crayola kiss yola miss business enemy chosen bend high keep rainbow fake blow beat table man soul entity think shit
Better Man ; Little Big Town;Better Man by Little Big Town.txt;manembed probably minute wish need push give im stand alone turn term wouldve good run forget mirror didnt hold damage brave talk would hand hang every goodbye middle gun hear around thing loaded always best become pride ever still word wonder feel sweet jealousy could away hop permanent love sometimes careless mind kind never miss onto magic id back boy youre night lovin day man beginning change think
Black Barbies ; Nicki Minaj;Black Barbies by Nicki Minaj.txt;el crowd tit em even suckin sativa wish chapo tip mad binge fall whatever pull give dem tax-brack wrist young protect deport ass-back live really barbie momma buy hahaha triple cause send brutus boot world zone pick drop city record elusive pleaser bitch cutest queen decker check playin furry ball cartoonists gift fuckin receive la real geezer made-it stock lookin sorry much half rap fat sendin home call plaque clown nigga friend thinkin seat actin shit new foreigns release hater imitate strong old usually havin baddest career son bullshit reason masika thing shooter popeye girl bull soulmate always trump want pussy lose oooh quica still ever word hit barbies niggas nasdaq skit mili sneaker body prayin black cash money peta perfect peace draw none cake lie donald listen sremmlife nightmare christian douche- frat drinking maybach titty moon flex love buddhist crazy piper fly quick chrome flexin peter smoke believe hahahahahahaha snowcone stewardess never shoulda floatin river joan dummy boy shade flower face pullman pink high drunk mike lucid island fetty dj silly watch air phone tryna pretty meet day small fuck dita slowly ta needleembed pepper tuck
Black Beatles ; Rae Sremmurd;Black Beatles by Rae Sremmurd.txt;og crowd even kilo em yellow condo confiscate chapo need binge lenses think fall whatever sent lean break young point paul clockwork rockin club babe upgrade sedate world drop city rae john good worry translationsportuguesblack pleaser famous bitch lot guwop broke mccartney drummer player fuckin buyin g receive light work real geezer baby made-it cream much llello hundred nigga friend thinkin seat red art new heart hater leather old green rondo reason hair girl bull explain lamb side somebody lennon beatle everybody lose stripper door mama livin still past rich lil belly feel body eagle black cash sremm money clothes immediately pound jacket wear pint beatles frat ear drinking two reefer teaser kush look close drinkin needle kill gringos love weirdo quick-release ho spread servin blowin ah smoke regal nothin gucci screamin bring eurostep school relate party back weed machine flower foot mike floor dj hoe watch air blow flavor tryna day small table man fuck slowly mad
Black ; Dierks Bentley;Black by Dierks Bentley.txt;swear star tip brush need fall anymore last bright world attack baby hand heart find thing long hit feel black flip rush outside blind knock moon close love sky finger lip switch back flat keep floor trace touch dress trip arm hair
Black SpiderMan ; Logic;Black SpiderMan by Logic.txt;right em damn biracial instead martin maybe need news push ashamed pull im clue wife live misunderstood alone vote road momma later white hate beautiful mona proud gat hood shine bro gay pick good attract perceive anything scar mother slave color fade fuckin skin aint claus bi person today much people ima dont mean home call brother highembed nigga muslim bubbly preacher drown jesus middle fact hatin lisa blue free uneducated wrong son matter thing stereotype glover everybody stereo ever still word wonder ayy glow cousin feel save black single glove mexican listen could christian felicia look keisha love sometimes spiderman room superman already mind life spread believe never sing daddy relate shove dread night straight seinfeld belong praise choose fuck man soul santa think bye shit
Blem ; Drake;Blem by Drake.txt;extra passa need big move advice live ex good maddas buildin stop gold real talk slash friend raise stay translationsespanolblem virginia plan together secondembed feel morning house look crazy sometimes unruly tan already forward life forever switch never bring back night blem many keep island runnin wasteman spray afternoon
Blood ; Kendrick Lamar;Blood by Kendrick Lamar.txt;findin something popo quote bit somethin watchin live ityou yes woman hate brutality drop line ugh hard womana song us decide reply would hand assistance sho sidewalk walk havin find wickedness time help lose fo takin hello please frustrated die blind pacin gunshot state view police kill street life struggle lend weakness seem day translationsturkceportuguesfrancaisdanskblood lamar
Blue Aint Your Color ; Keith Urban;Blue Aint Your Color by Keith Urban.txt;right probably bar ice need im eye watchin alone turn havent cold cause white worldembed tellin little bright pick good color ya sun aint light baby dont anyway fun thunder hadnt darlin felt blue fire sittin smile buzzin tonight black kinda painter stealin paint starin drink place look mmm sky wouldnt chance enough guy match id mmmm another sink neon wall tryna man makin change think home understand treat
Bodak Yellow (Money Moves) ; Cardi B;Bodak Yellow (Money Moves) by Cardi B.txt;case role pay arrove stove yellow bloody teeth b bet mad dip need frost move vroom comfortable give chill live turn hope month buy fix glitter cheap club babe put mona use drop gate run okay store bottom hard forget bitch front tank father check gold wraith pop prolly lake work bag boo cut baby real much way speak bill mean hand hang goofy dinner nigga bank red new flake swim hear block find around time whip trunk want pussy mama rollie horse rich lil hit ayy hottest fee bos feel roll charm tire money opp none expensive two picture yves laurent look crib honestly six fill street fast bother cardi quick translationsespanolfrancaisnederlandsbodak ksr fond account scott p dance shoe worker mail goal movesembed hot party hip relate face steak play another mixtapes hoe safe bape tryna choose fuck saint ta think shit
Body Like A Back Road ; Sam Hunt;Body Like A Back Road by Sam Hunt.txt;doin need bird southside number eye turn road thirty boondocks honey grass jean week heaven mile way downtown hand every inch chair first seat fit head blue walk time girl tangle help tall inside smile slow belt curve body sweet south six close drivin mmm fifteen fast street lip cadillac thick hip back breeze man highway fell hurry braid hair
Bom Bidi Bom ; Nick Jonas;Bom Bidi Bom by Nick Jonas.txt;rather right yen position tongue need alibi beach grey give rrr last yo put ghost b-d-b-b-byeembed good bodi turk bitch front slay work bad bullseye baby addict b-d-b-b-bye talk muny call twerk every goose first wrong bom samsung long girl want sippin rabbi-bi uh patient hit bode assume die uh-huh bless show love sext caicos kiss lip enough guy peso back night play hoe bidi mine medication pushin touch blow tryna ah-yeah
Bon Appetit ; Katy Perry;Bon Appetit by Katy Perry.txt;right eat fairy scream melt menu ice whatever eye wet waterfall starve hope babyembed use world quavo michelin spine run okay blast dine buffet seduction diamond price hold ahead light perry baby aight migos sugar cream appetit drippin hand translationsenglishportuguesdeutschbon every appetite offset katy dairy hungry climate ask dime fresh ride takeoff grab time whip level customer want always best leg tooth horse second hit ayy cook pie single sweet woo could blind donut two potato look fine fly open room kobe oven mind spread life divide kind bon migo five-star ready mouth hot back boy night satisfied candlelight keep carriage table wine change cherry
Both ; Gucci Mane;Both by Gucci Mane.txt;panty right yachty damn banister need remote throw pull give young southside jump live shoot stamen use east worth drop location manner judge famous lot broke check stick ya trust pop fridge dubai crooked drake tarantula grow half talk would left-overs mean call metro string joke nobody boost usually what-you-call-its atlanta folk felony lil rubber bandies write southsideembed cop all-red drink look million crib calendar water manager book amateur open nig ho challenger granny mind guess life smoke philippe bruh never leave heroin drunk high boat shout-out many patek hoe keep able power canada fuck man try ta think shit
Bounce Back ; Big Sean;Bounce Back by Big Sean.txt;sell right even stomp homegrown court crisis genetics denzel enlighten wish bet need fall act im ten donembed young gear stand paper turn shoot last owe shot strap top drop city wake mountain lax bitch drama brown broke check ya god trust fuckin stack dare g pill aint bag week real cut grow much talk dont clique mean story call metro every hitmaka nigga bounce underdog though seat new nobody star-studded hella stay commit hear hobby wishin around thing jet time shift steady sleep girl always mane side hell lose wolf gory worry livin hit niggas l temper beast takin tonight black cash respect fucking jacket vibin except thank morning dog faith limitless seed look authority bless everything beauty kill private job edit crazy scene summer life mustard switch never courtroom hunger leave paramount daddy shred back lone count boy thousand town control night pack straight foot public karma many keep lunch glory silence phone contract pathetic righteous housing fuck soul mode change risk shit
Boy ; Lee Brice;Boy by Lee Brice.txt;stupid wish total fall throw ten break eye county hate sky-blue punch drop run anything mother ball rearview feelin grow wide way part hand every heart fire wo reason thing burn sleep always tall lose settle hit car feel could two drive til love fast kiss already mind twoembed bulletproof leave back boy town face night foot build glass watch wall stubborn day small man think home
