title;artist;peakpos;lastpos;weeks;rank;isnew
Pills And Automobiles;Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black;46;57;17;51;False
Yours;Russell Dickerson;52;62;12;52;False
Greatest Love Story;LANCO;45;58;18;53;False
Good Old Days;Macklemore Featuring Kesha;54;60;11;54;False
Look What You Made Me Do;Taylor Swift;1;66;20;55;False
I'll Name The Dogs;Blake Shelton;56;63;17;56;False
Round Here Buzz;Eric Church;57;72;15;57;False
...Ready For It?;Taylor Swift;4;61;18;58;False
Candy Paint;Post Malone;50;50;11;59;False
Rubbin Off The Paint;YBN Nahmir;46;59;9;60;False
La Modelo;Ozuna x Cardi B;52;52;2;61;False
I Could Use A Love Song;Maren Morris;62;81;20;62;False
Losing Sleep;Chris Young;63;76;15;63;False
Echame La Culpa;Luis Fonsi & Demi Lovato;47;74;7;64;False
Codeine Dreaming;Kodak Black Featuring Lil Wayne;52;70;6;65;False
MIC Drop;BTS Featuring Desiigner;28;82;6;66;False
You Broke Up With Me;Walker Hayes;67;79;11;67;False
Kooda;6ix9ine;50;67;5;68;False
Light It Up;Luke Bryan;57;73;19;69;False
Written In The Sand;Old Dominion;70;86;7;70;False
Never Be The Same;Camila Cabello;61;0;3;71;False
Tell Me You Love Me;Demi Lovato;53;78;6;72;False
No Smoke;YoungBoy Never Broke Again;73;77;5;73;False
Ice Tray;Quavo & Lil Yachty;74;80;3;74;False
Krippy Kush;Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian;75;88;4;75;False
Betrayed;Lil Xan;67;75;8;76;False
Pick It Up;Famous Dex Featuring A$AP Rocky;73;85;8;77;False
Five More Minutes;Scotty McCreery;78;89;5;78;False
Legends;Kelsea Ballerini;79;97;5;79;False
One Foot;WALK THE MOON;80;0;1;80;True
Mayores;Becky G Featuring Bad Bunny;74;91;11;81;False
Heaven;Kane Brown;72;0;2;82;False
This Is Me;Keala Settle & The Greatest Showman Ensemble;83;0;1;83;True
My Dawg;Lil Baby;71;84;4;84;False
Rewrite The Stars;Zac Efron & Zendaya;85;0;1;85;True
Too Much To Ask;Niall Horan;66;98;11;86;False
All On Me;Devin Dawson;87;0;6;87;False
Never Enough;Loren Allred;88;0;1;88;True
Stir Fry;Migos;89;94;2;89;False
Juice;Yo Gotti;90;100;5;90;False
Broken Halos;Chris Stapleton;90;0;6;91;False
Corazon;Maluma X Nego do Borel;92;0;1;92;True
Female;Keith Urban;69;0;2;93;False
Dusk Till Dawn;Zayn Featuring Sia;44;99;17;94;False
The Greatest Show;Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble;95;0;1;95;True
When We;Tank;86;0;6;96;False
Wanted You;NAV Featuring Lil Uzi Vert;64;0;7;97;False
F**k Love;XXXTENTACION Featuring Trippie Redd;41;96;19;98;False
Home;Machine Gun Kelly, X Ambassadors & Bebe Rexha;90;95;4;99;False
Best Friend;Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno;100;0;1;100;True
