title;artist;peakpos;lastpos;weeks;rank;isnew
No More Parties;Coi Leray Featuring Lil Durk;26;47;13;51;False
Solid;Young Thug & Gunna Featuring Drake;12;36;3;52;False
Streets;Doja Cat;16;51;17;53;False
Let It Go;DJ Khaled Featuring Justin Bieber & 21 Savage;54;0;1;54;True
pov;Ariana Grande;40;66;9;55;False
Settling Down;Miranda Lambert;56;58;8;56;False
Wockesha;Moneybagg Yo;57;59;2;57;False
Tombstone;Rod Wave;11;50;7;58;False
Just The Way;Parmalee x Blanco Brown;31;56;19;59;False
Hold On;Justin Bieber;20;57;9;60;False
Lil Bit;Nelly & Florida Georgia Line;61;67;7;61;False
Shottas (Lala);Moneybagg Yo;35;35;2;62;False
Gone;Dierks Bentley;63;68;8;63;False
Nobody;Dylan Scott;64;69;10;64;False
Quicksand;Morray;65;71;13;65;False
Famous Friends;Chris Young + Kane Brown;66;70;6;66;False
Ramen & OJ;Joyner Lucas & Lil Baby;67;0;1;67;True
Street Runner;Rod Wave;16;63;8;68;False
The Business;Tiesto;69;73;11;69;False
One Too Many;Keith Urban Duet With P!nk;62;75;21;70;False
Almost Maybes;Jordan Davis;71;77;15;71;False
Hard For The Next;Moneybagg Yo & Future;49;53;4;72;False
Country Again;Thomas Rhett;73;0;1;73;True
Glad You Exist;Dan + Shay;63;79;13;74;False
Follow You;Imagine Dragons;75;78;5;75;False
Botella Tras Botella;Gera MX + Christian Nodal;60;60;2;76;False
Lady;Brett Young;52;72;17;77;False
Somebody Like That;Tenille Arts;50;65;16;78;False
Body In Motion;DJ Khaled Featuring Bryson Tiller, Lil Baby & Roddy Ricch;79;0;1;79;True
Go!;Moneybagg Yo Featuring BIG30;52;52;3;80;False
Pick Up Your Feelings;Jazmine Sullivan;75;81;15;81;False
Down To One;Luke Bryan;36;84;19;82;False
4 Da Gang;42 Dugg & Roddy Ricch;67;96;5;83;False
Big Paper;DJ Khaled Featuring Cardi B;84;0;1;84;True
Durag Activity;Baby Keem & Travis Scott;85;0;1;85;True
La Noche de Anoche;Bad Bunny & Rosalia;53;74;15;86;False
Blame It On You;Jason Aldean;87;97;2;87;False
Big Gangsta;Kevin Gates;81;83;4;88;False
Arcade;Duncan Laurence;89;90;4;89;False
Final Warning;NLE Choppa;90;0;1;90;True
Richer;Rod Wave Featuring Polo G;22;76;6;91;False
Hellcats & Trackhawks;Lil Durk;69;86;8;92;False
Drankin N Smokin;Future & Lil Uzi Vert;31;95;14;93;False
Headshot;Lil Tjay, Polo G & Fivio Foreign;42;85;7;94;False
Single Saturday Night;Cole Swindell;95;0;1;95;True
If Pain Was A Person;Moneybagg Yo;54;54;2;96;False
Tampa;Cico P;97;0;1;97;True
Hello;Pop Smoke Featuring A Boogie Wit da Hoodie;84;0;7;98;False
Way Less Sad;AJR;99;99;2;99;False
Thankful;DJ Khaled Featuring Lil Wayne & Jeremih;100;0;1;100;True
